Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,Basel S3,262 ,TEU,3398 ,2749 ,Palau,1987 ,10 ,J. J. Sietas,Unknown
Container,Xin Fu Xing,230 ,TEU,3393 ,2772 ,Panama,1996 ,5 ,Donghai Shipyard,Fuzhou Haisheng
Container,Journey,170 ,TEU,3393 ,2772 ,Indonesia,1995 ,,Donghai Shipyard,P.T. Multi Guna
Container,Alken Pahala,150 ,TEU,3393 ,1769 ,Indonesia,2000 ,1 ,Unknown Yard,Alken Abadi
Container,Snow White,195 ,TEU,3357 ,2791 ,Sierra Leone,1975 ,,J. J. Sietas,BIA Shipping
Container,PL Xing Ji,295 ,TEU,3350 ,3541 ,Panama,1997 ,7 ,Wenzhou S.Y.,Ming Jin
Container,Moshref,168 ,TEU,3342 ,2213 ,Iran,1976 ,12 ,Kagoshima Dock,Bahregan Marine
Container,Hoi Hing,170 ,TEU,3316 ,2758 ,Honduras,1994 ,5 ,Lingshan S/Y,Shun Tin Trading
Container,Arrow S,202 ,TEU,3311 ,2765 ,Togo,1974 ,,J. J. Sietas,Global Management
Container,Lae Express,218 ,TEU,3300 ,2392 ,Papua New Guinea,1980 ,11 ,Werft Nobiskrug,Bismark Maritime
Container,Systemindo Permata,200 ,TEU,3298 ,3933 ,Indonesia,1984 ,8 ,Imai Zosen Kochi,Systemindo Container
Container,Double Happiness I,226 ,TEU,3285 ,2758 ,Cambodia,1994 ,,Shandong Huanghai SB,Hong Chuan
Container,Niaga Bahari,150 ,TEU,3261 ,2676 ,Indonesia,1971 ,5 ,Ast. Construcc.,Unknown Indonesian
Container,Shuang Feng Shan,100 ,TEU,3244 ,2309 ,Peoples' Republic of China,1991 ,,Tianjin Xingang HI,Fujian Provincial
Container,Mentari Perkasa,170 ,TEU,3239 ,2752 ,Indonesia,1994 ,,Shandong Weihai SY,Pann Multi Finance
Container,West Ocean 2,242 ,TEU,3220 ,2779 ,Indonesia,1980 ,7 ,Werft Nobiskrug,Unknown
Container,Nali,190 ,TEU,3200 ,2077 ,Panama,1998 ,1 ,Braila Shipyard,Midway S & C
Container,Mani,190 ,TEU,3200 ,2073 ,Panama,1998 ,5 ,Braila Shipyard,Midway S & C
Container,Amazigh S1,262 ,TEU,3193 ,2749 ,Palau,1988 ,,J. J. Sietas,Pilin Ship Mngt
Container,Jan Caribe,262 ,TEU,3175 ,2770 ,Antigua & Barbuda,1988 ,10 ,J. J. Sietas,Hyde Shpg. Corp.
Container,Mei Cheng Jia Sheng,226 ,TEU,3160 ,2752 ,Peoples' Republic of China,1994 ,,Hudong Shipyard,Hainan Meicheng Shpg
Container,Dongjin Tokuyama,310 ,TEU,3150 ,3863 ,South Korea,1991 ,3 ,Naikai Innoshima,Dong Jin Shipping
Container,Provincias Unidas,262 ,TEU,3144 ,2749 ,Uruguay,1989 ,7 ,J. J. Sietas,Naviport
Container,Shahab 14,202 ,TEU,3120 ,2063 ,Iran,1980 ,,Maritima Musel,IRISL
Container,Suh Kang Challenger,108 ,TEU,3031 ,1569 ,South Korea,1971 ,,Taihei Kogyo,Suh Kang Co. Ltd.
Container,Al Fullq 7,183 ,TEU,3030 ,2914 ,Panama,1970 ,,Schurenstedt,Unknown
Container,Canna,150 ,TEU,3021 ,2496 ,Indonesia,1975 ,,Yamanishi Zosen,KMTC
Container,Sinokor Incheon,261 ,TEU,3016 ,3625 ,South Korea,1987 ,9 ,Naikai Zosen Setoda,Sinokor Merchant
Container,Noel,216 ,TEU,3016 ,3628 ,South Korea,1989 ,9 ,Naikai Zosen Setoda,Shinhan Capital
Container,Sirinun Nava,144 ,TEU,2950 ,1859 ,Thailand,1991 ,,Hanjin HI (Yeongdo),Vescon
Container,Retaj,208 ,TEU,2937 ,2578 ,Togo,1978 ,,J. J. Sietas,Calvert Overseas
Container,Sinar Sona,120 ,TEU,2928 ,2244 ,Indonesia,1977 ,5 ,Daedong S.B.,Laut Baru
Container,Jupiter Baru,120 ,TEU,2928 ,2217 ,Indonesia,1975 ,,Daedong S.B.,Salam Pacific
Container,Sak Line 1,144 ,TEU,2922 ,1859 ,Thailand,1991 ,,Hanjin HI (Yeongdo),Bomuang Wharf
Container,Shun Xing,226 ,TEU,2823 ,2772 ,Kiribati,1996 ,9 ,Shandong Weihai SY,Liaoning Foreign Trd
Container,N. P. Suratthani 1,156 ,TEU,2778 ,2839 ,Thailand,2007 ,10 ,Unknown Yard,SC Group
Container,N. P. Suratthani 2,256 ,TEU,2750 ,2839 ,Thailand,2007 ,4 ,Italthai Marine,SC Group
Container,N. P. Suratthani 3,156 ,TEU,2750 ,2800 ,Thailand,2006 ,12 ,Unithai S.Y. & Eng.,SC Group
Container,Trust 1,172 ,TEU,2565 ,2240 ,Tanzania,1975 ,12 ,J. J. Sietas,El Reedy Shpg Agency
Container,Tara 1,135 ,TEU,2530 ,1130 ,Philippines,1970 ,,De Biesbosch,Combros Shpg. Corp.
Container,Surya Samudra V,100 ,TEU,2405 ,1666 ,Indonesia,1983 ,1 ,Ast. de Huelva,Pelayaran Sanjaya
Container,Min Tai No. 8,150 ,TEU,2393 ,1598 ,Peoples' Republic of China,1999 ,3 ,Fujian Fishery SY,Fujian Huarong
Container,Sheng An Da 19,150 ,TEU,2393 ,1598 ,Peoples' Republic of China,1998 ,11 ,Fujian Fishery SY,Qinzhou Guiqing
Container,Kijang,102 ,TEU,2389 ,2345 ,Indonesia,1970 ,,J. J. Sietas,Mana Lagi
Container,En Peng,142 ,TEU,2351 ,1598 ,Peoples' Republic of China,1999 ,7 ,Fujian Fishery SY,Fujian Anda Shpg.
Container,Hai De Li,122 ,TEU,2213 ,1839 ,Panama,1977 ,,Kagoshima Dock,Yong Zhao
Container,Island Clipper,124 ,TEU,2210 ,1599 ,Unknown,1971 ,1 ,Zaanlandsch S/B,Verset Holding Inc
Container,Halcon del Mar,124 ,TEU,2210 ,1621 ,Venezuela,1970 ,11 ,A. Vuyk & Zonen,Cabovan
Container,Filippos,124 ,TEU,2181 ,1578 ,Paraguay,1970 ,9 ,A. Vuyk & Zonen,Filippos Shpg. Co.
Container,Dina,124 ,TEU,2181 ,2187 ,Panama,1970 ,6 ,Zaanlandsch S/B,Whirry First Marine
Container,Island Intrepid,124 ,TEU,2174 ,1599 ,St. Vincent & Grenadines,1971 ,1 ,A. Vuyk & Zonen,Bernuth Agencies Inc
Container,Hai Fu,122 ,TEU,2160 ,1792 ,Panama,1978 ,2 ,Kagoshima Dock,Sea Wide Shpg.
Container,Ocean Win,132 ,TEU,2159 ,1594 ,Panama,1978 ,,Kagoshima Dock,Fujian Province Shpg
Container,Maju Jaya,108 ,TEU,1952 ,1163 ,Malaysia,2002 ,3 ,Borneo Shipping,Swee Joo Berhad
Container,Pasadena,150 ,TEU,1868 ,1598 ,Indonesia,1997 ,9 ,Changjiang S/Y,Alken Abadi
Container,Ta Yang,100 ,TEU,1800 ,990 ,Unknown,1997 ,10 ,Yamanaka Zosen,Unknown
Container,Pioneer 8,124 ,TEU,1763 ,1060 ,Indonesia,1970 ,,Van Der Werf,Thong Soon Lines
Container,Chowgule 7,106 ,TEU,1552 ,1335 ,India,2014 ,8 ,Chowgule SB,Chowgule Group
Container,Chowgule 8,106 ,TEU,1545 ,1335 ,India,2014 ,11 ,Chowgule SB,Chowgule Group
Container,Xin Yuan 66,140 ,TEU,1508 ,1584 ,Peoples' Republic of China,1995 ,5 ,Chongqing Dongfeng,Fujian Yuanyuan
Container,Wahana Bahari,126 ,TEU,1450 ,630 ,Indonesia,1969 ,,Schurenstedt,PDZ Holding Bhd
Container,Margarita I,110 ,TEU,1150 ,1184 ,Panama,1970 ,3 ,Van Der Werf,Margarita Cargo Line
Container,SS Ulsan,110 ,TEU,1125 ,1480 ,South Korea,1991 ,3 ,Yamanaka Zosen,Sinokor Merchant
Container,Bontang Pacific,110 ,TEU,1049 ,962 ,Indonesia,1981 ,,Shinhama Dock,Sejahtera Pacific
