Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,Horizon Spirit,2172 ,TEU,46154 ,34077 ,United States,1980 ,7 ,Avondale SY,The Pasha Group
Container,Horizon Reliance,2653 ,TEU,45805 ,34077 ,United States,1980 ,12 ,Avondale SY,The Pasha Group
Container,Tian Sheng,2680 ,TEU,45696 ,34231 ,Peoples' Republic of China,1992 ,7 ,Bremer Vulkan,HNA Group
Container,MSC Tasmania,2680 ,TEU,45696 ,34231 ,Panama,1993 ,8 ,Howaldtswerke Werft,MSC
Container,Xin Hu Zhou,2680 ,TEU,45696 ,34231 ,Peoples' Republic of China,1992 ,8 ,Thyssen Nordsee,China Shipping Group
Container,MSC America,2680 ,TEU,45696 ,34231 ,Panama,1993 ,1 ,Thyssen Nordsee,MSC
Container,MSC Eloise,2440 ,TEU,44541 ,37902 ,Panama,1991 ,7 ,I.H.I.,MSC
Container,Xin Bei Hai,2797 ,TEU,44014 ,36584 ,Peoples' Republic of China,1990 ,,Daewoo (DSME),China Shipping Group
Container,Ren Jian Yi,2986 ,TEU,44006 ,36627 ,Peoples' Republic of China,1991 ,5 ,Daewoo (DSME),Quanzhou Ansheng
Container,Tian Xin,2954 ,TEU,43714 ,37235 ,Peoples' Republic of China,1990 ,,Samsung S.B (Busan),HNA Group
Container,MSC Alice,2668 ,TEU,43170 ,35598 ,Panama,1988 ,11 ,Daewoo (DSME),MSC
Container,MSC Levina,2900 ,TEU,43140 ,36420 ,Panama,1989 ,4 ,Samsung S.B (Busan),MSC
Container,MSC Didem,2668 ,TEU,43108 ,35598 ,Panama,1987 ,5 ,Daewoo (DSME),MSC
Container,Athena,2762 ,TEU,43093 ,34610 ,Panama,2003 ,1 ,Koyo Dock K.K.,Technomar Shipping
Container,Leo Osaka,2762 ,TEU,43093 ,34610 ,Panama,2003 ,3 ,Koyo Dock K.K.,Tokei Kaiun Co.
Container,Sydney,2762 ,TEU,43093 ,34610 ,Singapore,2003 ,4 ,Koyo Dock K.K.,Mitsui & Co
Container,Taroko,2762 ,TEU,43093 ,34610 ,Liberia,2003 ,5 ,Koyo Dock K.K.,SeaChange
Container,MSC Sabrina,2668 ,TEU,43078 ,35598 ,Panama,1989 ,2 ,Daewoo (DSME),MSC
Container,MSC Maria Laura,2591 ,TEU,42513 ,36389 ,Panama,1988 ,8 ,Samsung S.B (Busan),MSC
Container,MSC Lara,2480 ,TEU,41830 ,28892 ,Panama,1994 ,4 ,Flensburger SB,MSC
Container,MSC Jasmine,2073 ,TEU,41828 ,31430 ,Panama,1988 ,4 ,Ch. Nord et Med,MSC
Container,MSC Denisse,2073 ,TEU,41771 ,31430 ,Panama,1988 ,1 ,Ch. de l'Atlantique,MSC
Container,MSC Eleonora,2480 ,TEU,41667 ,28892 ,Panama,1994 ,10 ,Flensburger SB,MSC
Container,Cape Madrid,2758 ,TEU,41636 ,35708 ,Marshall Islands,2011 ,5 ,Guangzhou Wenchong,Schoeller Holdings
Container,MSC Mediterranean,2480 ,TEU,41583 ,29181 ,Panama,1995 ,3 ,Flensburger SB,MSC
Container,MSC Canberra,2480 ,TEU,41583 ,29181 ,Panama,1995 ,7 ,Flensburger SB,MSC
Container,Ze Hong,2480 ,TEU,41553 ,28892 ,Peoples' Republic of China,1995 ,10 ,Thyssen Nordsee,Zhonggu Shpg
Container,Cape Marin,2758 ,TEU,41463 ,35708 ,Marshall Islands,2012 ,6 ,Guangzhou Wenchong,Schoeller Holdings
Container,Priwall,2480 ,TEU,41417 ,28701 ,Liberia,1997 ,7 ,Flensburger SB,F. Laeisz
Container,Stadt Sevilla,2758 ,TEU,41253 ,35878 ,Antigua & Barbuda,2010 ,9 ,Guangzhou Wenchong,MPC Group
Container,Noble Regor,2790 ,TEU,41139 ,35878 ,Cyprus,2012 ,10 ,Guangzhou Wenchong,Thomas Schulte
Container,Noble Rigel,2790 ,TEU,41130 ,35887 ,Cyprus,2012 ,11 ,Guangzhou Wenchong,Thomas Schulte
Container,Zhong Gu Shang Hai,2500 ,TEU,41000 ,28580 ,Peoples' Republic of China,2015 ,6 ,Zhoushan Wuzhou,Zhonggu Shpg
Container,OOCL Belgium,2808 ,TEU,40972 ,39174 ,Hong Kong,1998 ,9 ,Daewoo (DSME),Orient Overseas Intl
Container,Mississauga Express,2808 ,TEU,40881 ,39174 ,Bermuda,1998 ,7 ,Daewoo (DSME),Hapag-Lloyd
Container,Ottawa Express,2808 ,TEU,40879 ,39174 ,Bermuda,1998 ,9 ,Daewoo (DSME),Hapag-Lloyd
Container,Wadi Alrayan,2986 ,TEU,40301 ,34083 ,Egypt,2000 ,6 ,Daewoo (DSME),National Navigation
Container,MSC Maria Pia,2800 ,TEU,40117 ,29115 ,Malta,1997 ,9 ,Hyundai HI,MSC
Container,Zhong Wai Yun Xin Gang,2800 ,TEU,40080 ,29115 ,Peoples' Republic of China,1997 ,9 ,Hyundai HI,Sinotrans & CSC
Container,Northern Vitality,2808 ,TEU,40030 ,29115 ,Antigua & Barbuda,1997 ,2 ,Hyundai HI,NVA Norddeutsche
Container,Pandora,2690 ,TEU,39977 ,28014 ,Liberia,2008 ,3 ,Nordseewerke,Gebab
Container,Satie,2824 ,TEU,39960 ,28616 ,Malta,2006 ,10 ,Hyundai Mipo,Reederei C-P Offen
Container,Cape Maas,2758 ,TEU,39947 ,35878 ,Marshall Islands,2011 ,4 ,Guangzhou Wenchong,Schoeller Holdings
Container,Stadt Cadiz,2758 ,TEU,39947 ,35878 ,Antigua & Barbuda,2010 ,11 ,Guangzhou Wenchong,MPC Group
Container,Cape Moss,2758 ,TEU,39947 ,35878 ,Marshall Islands,2011 ,1 ,Guangzhou Wenchong,Schoeller Holdings
Container,Cape Male,2758 ,TEU,39947 ,35878 ,Marshall Islands,2009 ,10 ,Guangzhou Wenchong,Schoeller Holdings
Container,Calandra,2796 ,TEU,39947 ,35878 ,Antigua & Barbuda,2010 ,6 ,Guangzhou Wenchong,Buss Group
Container,Calidris,2796 ,TEU,39947 ,35878 ,Antigua & Barbuda,2012 ,2 ,Guangzhou Wenchong,Buss Group
Container,Cape Manila,2758 ,TEU,39947 ,35878 ,Marshall Islands,2011 ,8 ,Guangzhou Wenchong,Schoeller Holdings
Container,KMTC Ningbo,2800 ,TEU,39829 ,28467 ,Panama,2013 ,3 ,Hyundai Mipo,KMTC
Container,KMTC Shenzhen,2800 ,TEU,39829 ,28467 ,Panama,2013 ,6 ,Hyundai Mipo,KMTC
Container,Maersk Jurong,2824 ,TEU,39749 ,28500 ,Malta,2008 ,6 ,Hyundai Mipo,Arkas Group
Container,Clyde,2824 ,TEU,39749 ,28927 ,Marshall Islands,2007 ,4 ,Hyundai Mipo,Arkas Group
Container,ACX Crystal,2858 ,TEU,39565 ,29093 ,Philippines,2008 ,9 ,STX SB (Jinhae),Nippon Yusen Kaisha
Container,ACX Pearl,2858 ,TEU,39565 ,29093 ,Panama,2008 ,9 ,STX SB (Jinhae),Nippon Yusen Kaisha
Container,ACX Diamond,2858 ,TEU,39565 ,29093 ,Singapore,2008 ,5 ,STX SB (Jinhae),Nippon Yusen Kaisha
Container,Hong Yuan 01,2480 ,TEU,39528 ,29181 ,Peoples' Republic of China,1996 ,4 ,Flensburger SB,Hongyuan Marine
Container,MSC Don Giovanni,2480 ,TEU,39528 ,29181 ,Panama,1996 ,4 ,Flensburger SB,MSC
Container,Kota Permasan,2824 ,TEU,39479 ,27910 ,Hong Kong,2008 ,3 ,Hyundai Mipo,Orix Corporation
Container,Kota Permata,2824 ,TEU,39446 ,28340 ,Hong Kong,2008 ,5 ,Hyundai Mipo,Cido Shipping
Container,Maersk Jubail,2824 ,TEU,39446 ,28340 ,Hong Kong,2008 ,10 ,Hyundai Mipo,Cido Shipping
Container,Sarah Schulte,2826 ,TEU,39421 ,27789 ,Cyprus,2005 ,4 ,Hyundai Mipo,Thomas Schulte
Container,Maersk Jaun,2826 ,TEU,39421 ,27789 ,Switzerland,2005 ,6 ,Hyundai Mipo,Suisse-Atlantique
Container,Moen Island,2826 ,TEU,39421 ,27789 ,Marshall Islands,2005 ,10 ,Hyundai Mipo,Soundview Martime
Container,Patricia Schulte,2826 ,TEU,39421 ,27789 ,Cyprus,2006 ,2 ,Hyundai Mipo,Thomas Schulte
Container,X-Press Euphrates,2826 ,TEU,39421 ,27789 ,Singapore,2006 ,9 ,Hyundai Mipo,Sea Consortium
Container,Chiloe Island,2826 ,TEU,39421 ,27789 ,Marshall Islands,2006 ,11 ,Hyundai Mipo,Soundview Martime
Container,AS Carelia,2826 ,TEU,39421 ,28592 ,Liberia,2006 ,7 ,Hyundai Mipo,MPC Group
Container,AS Cypria,2826 ,TEU,39421 ,28592 ,Liberia,2006 ,6 ,Hyundai Mipo,MPC Group
Container,Harmony N,2826 ,TEU,39421 ,27789 ,Cyprus,2006 ,9 ,Hyundai Mipo,Navios Group
Container,Odysseus,2826 ,TEU,39421 ,27789 ,Liberia,2006 ,9 ,Hyundai Mipo,Conbulk Shipping
Container,KMTC Qingdao,2824 ,TEU,39421 ,27779 ,South Korea,2003 ,10 ,Hyundai Mipo,KMTC
Container,AS Carinthia,2824 ,TEU,39421 ,27779 ,Liberia,2003 ,4 ,Hyundai Mipo,MPC Group
Container,Thorstar,2824 ,TEU,39421 ,27779 ,Liberia,2003 ,6 ,Hyundai Mipo,Thor Dahl Shipping
Container,Cordelia,2824 ,TEU,39421 ,27779 ,Liberia,2003 ,8 ,Hyundai Mipo,MPC Group
Container,Cardonia,2824 ,TEU,39421 ,27779 ,Liberia,2003 ,9 ,Hyundai Mipo,MPC Group
Container,Carpathia,2824 ,TEU,39421 ,27779 ,Liberia,2003 ,11 ,Hyundai Mipo,MPC Group
Container,Cimbria,2824 ,TEU,39421 ,27779 ,Liberia,2003 ,1 ,Hyundai Mipo,MPC Group
Container,MS Eagle,2824 ,TEU,39420 ,28927 ,Marshall Islands,2007 ,4 ,Hyundai Mipo,Thomas Schulte
Container,Rubina Schulte,2824 ,TEU,39418 ,27779 ,Liberia,2005 ,1 ,Hyundai Mipo,Thomas Schulte
Container,E.R. Malmo,2824 ,TEU,39418 ,27779 ,Liberia,2005 ,6 ,Hyundai Mipo,Blue Star Holding
Container,Valerie Schulte,2824 ,TEU,39418 ,27779 ,Liberia,2005 ,8 ,Hyundai Mipo,Thomas Schulte
Container,Vivaldi,2824 ,TEU,39418 ,28500 ,Malta,2006 ,11 ,Hyundai Mipo,Reederei C-P Offen
Container,Tasanee,2824 ,TEU,39418 ,27779 ,Singapore,2002 ,7 ,Hyundai Mipo,SeaChange
Container,Maersk Jaipur,2824 ,TEU,39418 ,27700 ,Hong Kong,2008 ,9 ,Hyundai Mipo,Cido Shipping
Container,Irenes Remedy,2824 ,TEU,39382 ,28592 ,Liberia,2005 ,2 ,Hyundai Mipo,Tsakos Group
Container,Irenes Reliance,2824 ,TEU,39382 ,28592 ,Greece,2005 ,9 ,Hyundai Mipo,Tsakos Group
Container,Stanley A,2824 ,TEU,39382 ,28592 ,Marshall Islands,2006 ,12 ,Hyundai Mipo,Arkas Group
Container,MS Hawk,2824 ,TEU,39382 ,28592 ,Marshall Islands,2007 ,3 ,Hyundai Mipo,Thomas Schulte
Container,Irenes Rainbow,2824 ,TEU,39382 ,28592 ,Liberia,2006 ,4 ,Hyundai Mipo,Tsakos Group
Container,MS Tiger,2824 ,TEU,39382 ,28592 ,Marshall Islands,2006 ,8 ,Hyundai Mipo,Thomas Schulte
Container,Colette,2732 ,TEU,39350 ,32322 ,Marshall Islands,2002 ,5 ,Stocznia Gdansk,Unknown
Container,Frisia Goteborg,2824 ,TEU,39345 ,27779 ,Gibraltar,2006 ,11 ,Hyundai Mipo,Hartmann AG
Container,Frisia Amsterdam,2824 ,TEU,39345 ,27779 ,Liberia,2007 ,5 ,Hyundai Mipo,Hartmann AG
Container,Ital Oriente,2824 ,TEU,39345 ,27779 ,Liberia,2007 ,11 ,Hyundai Mipo,Hartmann AG
Container,Elbwolf,2708 ,TEU,39340 ,32322 ,Liberia,1999 ,5 ,Stocznia Gdynia,Wulff Reederei
Container,Mozart,2824 ,TEU,39339 ,28616 ,Liberia,2007 ,5 ,Hyundai Mipo,Blue Star Holding
Container,Euro Max,2750 ,TEU,39307 ,32284 ,Liberia,2002 ,8 ,Stocznia Gdansk,Passat Schiffahrts
Container,Hermann Wulff,2732 ,TEU,39300 ,32322 ,Germany,2006 ,9 ,Stocznia Gdynia,Wulff Reederei
Container,Heike P,2732 ,TEU,39300 ,32322 ,Liberia,2000 ,12 ,Stocznia Gdynia,Stefan Patjens
Container,ANL Kardinia,2824 ,TEU,39295 ,28927 ,Hong Kong,2005 ,11 ,Hyundai Mipo,Synergy Marine Ltd.
Container,Santa Bettina,2824 ,TEU,39277 ,28616 ,Malta,2007 ,10 ,Hyundai Mipo,Reederei C-P Offen
Container,Keno,2824 ,TEU,39277 ,28616 ,Madeira,2007 ,1 ,Hyundai Mipo,Thomas Schulte
Container,Kaya,2824 ,TEU,39277 ,28616 ,Liberia,2007 ,3 ,Hyundai Mipo,F. Laeisz
Container,Delos Wave,2824 ,TEU,39277 ,28616 ,Marshall Islands,2008 ,1 ,Hyundai Mipo,Teo Shipping Corp.
Container,Aldi Wave,2824 ,TEU,39277 ,28616 ,Cyprus,2008 ,4 ,Hyundai Mipo,Teo Shipping Corp.
Container,Porto,2790 ,TEU,39268 ,28561 ,Liberia,2010 ,1 ,Wadan Yards MTW,F. Laeisz
Container,Violet,2824 ,TEU,39200 ,28927 ,Hong Kong,2006 ,2 ,Hyundai Mipo,Synergy Marine Ltd.
Container,Camellia,2824 ,TEU,39200 ,28927 ,Hong Kong,2006 ,4 ,Hyundai Mipo,Synergy Marine Ltd.
Container,Dahlia,2824 ,TEU,39200 ,28927 ,Hong Kong,2006 ,6 ,Hyundai Mipo,Synergy Marine Ltd.
Container,CMA CGM Mimosa,2824 ,TEU,39200 ,28927 ,Liberia,2006 ,11 ,Hyundai Mipo,Blue Star Holding
Container,CMA CGM Lavender,2824 ,TEU,39200 ,28927 ,Liberia,2006 ,12 ,Hyundai Mipo,Blue Star Holding
Container,E.R. Martinique,2824 ,TEU,39200 ,28927 ,Liberia,2007 ,1 ,Hyundai Mipo,Blue Star Holding
Container,CMA CGM Rose,2824 ,TEU,39200 ,28927 ,Marshall Islands,2005 ,11 ,Hyundai Mipo,Thomas Schulte
Container,Meta,2732 ,TEU,39198 ,32322 ,Liberia,2001 ,10 ,Stocznia Gdynia,Stefan Patjens
Container,Independent Voyager,2800 ,TEU,39164 ,28561 ,Liberia,2011 ,5 ,Nordic Yards Wismar,Peter Dohle Schiff.
Container,Liwia P,2732 ,TEU,39128 ,32322 ,Liberia,2001 ,12 ,Stocznia Gdynia,Stefan Patjens
Container,Alexandra,2732 ,TEU,39128 ,32322 ,Liberia,2000 ,10 ,Stocznia Gdynia,Stefan Patjens
Container,Weserwolf,2708 ,TEU,39128 ,32322 ,Liberia,1999 ,12 ,Stocznia Gdynia,Wulff Reederei
Container,Arosia,2714 ,TEU,39100 ,32161 ,Liberia,2006 ,3 ,Stocznia Gdynia,Peter Dohle Schiff.
Container,Ariana,2714 ,TEU,39100 ,32161 ,Liberia,2006 ,6 ,Stocznia Gdynia,Peter Dohle Schiff.
Container,X-Press Makalu,2700 ,TEU,39100 ,32322 ,Singapore,2008 ,3 ,Stocznia Gdynia,Sea Consortium
Container,MSC Hannah,2732 ,TEU,39100 ,32060 ,Panama,2006 ,3 ,Stocznia Gdynia,Hans Peterson
Container,Racha Bhum,2732 ,TEU,39100 ,32124 ,Singapore,2008 ,9 ,Stocznia Gdynia,Regional Cont. Lines
Container,MSC Celine,2732 ,TEU,39089 ,32060 ,Panama,2007 ,1 ,Stocznia Gdynia,Hans Peterson
Container,Passat Spring,2732 ,TEU,39063 ,32200 ,Liberia,2006 ,8 ,Stocznia Gdynia,Passat Schiffahrts
Container,Passat Summer,2700 ,TEU,39008 ,32322 ,Liberia,2005 ,10 ,Stocznia Gdynia,Passat Schiffahrts
Container,Sattha Bhum,2732 ,TEU,38948 ,32322 ,Singapore,2009 ,6 ,Stocznia Gdynia,Regional Cont. Lines
Container,Kota Gaya,2800 ,TEU,38887 ,29015 ,Singapore,2012 ,11 ,Hyundai Mipo,Pacific Intl Lines
Container,Kota Gabung,2800 ,TEU,38887 ,29015 ,Singapore,2013 ,3 ,Hyundai Mipo,Pacific Intl Lines
Container,Kota Gadang,2800 ,TEU,38887 ,29015 ,Singapore,2013 ,5 ,Hyundai Mipo,Pacific Intl Lines
Container,Kota Ganding,2800 ,TEU,38887 ,29015 ,Singapore,2013 ,6 ,Hyundai Mipo,Pacific Intl Lines
Container,Beethoven,2546 ,TEU,38788 ,26374 ,Liberia,2012 ,6 ,Jiangsu New YZJ,F. Laeisz
Container,Lihue,2128 ,TEU,38656 ,26746 ,United States,1971 ,7 ,Avondale SY,Matson Inc
Container,Penelope,2650 ,TEU,38636 ,32269 ,Antigua & Barbuda,2008 ,3 ,Stocznia Gdansk,Hansa Treuhand
Container,Pierre A,2837 ,TEU,38617 ,32968 ,Hong Kong,2007 ,3 ,STX SB (Jinhae),Arkas Group
Container,HS Onore,2867 ,TEU,38609 ,32968 ,Liberia,2006 ,5 ,STX SB (Jinhae),Hansa Treuhand
Container,Emma A,2837 ,TEU,38547 ,32968 ,Turkey,2007 ,4 ,STX SB (Jinhae),Arkas Group
Container,HS Oceano,2867 ,TEU,38500 ,32968 ,Liberia,2006 ,7 ,STX SB (Jinhae),Hansa Treuhand
Container,Mamitsa,2682 ,TEU,38500 ,31541 ,Liberia,1996 ,6 ,Kv. Warnowwerft,Technomar Shipping
Container,Manulani,2890 ,TEU,38261 ,32575 ,United States,2005 ,5 ,Aker Philadelphia,Matson Inc
Container,Manukai,2890 ,TEU,38261 ,32575 ,United States,2003 ,9 ,Aker Philadelphia,Matson Inc
Container,Maunawili,2890 ,TEU,38261 ,32575 ,United States,2004 ,7 ,Aker Philadelphia,Matson Inc
Container,Maersk Pembroke,2902 ,TEU,38170 ,31333 ,Netherlands,1998 ,4 ,Kv. Warnowwerft,A.P. Moller
Container,Maersk Penang,2902 ,TEU,38170 ,31333 ,Netherlands,1998 ,6 ,Kv. Warnowwerft,A.P. Moller
Container,Maersk Phuket,2902 ,TEU,38170 ,31207 ,United Kingdom,1998 ,11 ,Kv. Warnowwerft,A.P. Moller
Container,Caledonian Express,2702 ,TEU,38133 ,27915 ,Gibraltar,2006 ,9 ,Nordseewerke,Arkas Group
Container,Olympia,2702 ,TEU,38130 ,28050 ,Liberia,2007 ,11 ,Nordseewerke,Gebab
Container,Conti Emden,2702 ,TEU,38122 ,27915 ,Malta,2006 ,4 ,Nordseewerke,Gebab
Container,Larentia,2702 ,TEU,38121 ,27915 ,Liberia,2005 ,5 ,Blohm + Voss,Gebab
Container,Louds Island,2702 ,TEU,38104 ,27915 ,Marshall Islands,2005 ,9 ,Nordseewerke,Soundview Martime
Container,King Adrian,2702 ,TEU,37978 ,27915 ,Liberia,2004 ,12 ,Nordseewerke,Carsten Rehder
Container,Log-In Jacaranda,2700 ,TEU,37968 ,28554 ,Brazil,2011 ,5 ,EISA - Estaleiro,Log-In Logistica
Container,Log-In Jatoba,2700 ,TEU,37968 ,28554 ,Brazil,2011 ,11 ,EISA - Estaleiro,Log-In Logistica
Container,Pona,2741 ,TEU,37951 ,27968 ,Liberia,2007 ,2 ,Aker Ostsee,F. Laeisz
Container,Posen,2741 ,TEU,37951 ,27968 ,Liberia,2007 ,8 ,Aker Ostsee,F. Laeisz
Container,Buxharmony,2702 ,TEU,37950 ,28050 ,Liberia,2007 ,8 ,Howaldtswerke Werft,NSB Niederelbe
Container,Buxmelody,2700 ,TEU,37950 ,27900 ,Liberia,2008 ,1 ,Howaldtswerke Werft,NSB Niederelbe
Container,Olivia,2702 ,TEU,37950 ,28096 ,Liberia,2007 ,7 ,Nordseewerke,Gebab
Container,Donau Trader,2700 ,TEU,37950 ,28048 ,Liberia,2008 ,6 ,Howaldtswerke Werft,Hermann Buss
Container,Main Trader,2700 ,TEU,37950 ,28048 ,Liberia,2008 ,9 ,Howaldtswerke Werft,Hermann Buss
Container,Mosel Trader,2700 ,TEU,37950 ,28048 ,Liberia,2009 ,4 ,Howaldtswerke Werft,Hermann Buss
Container,Minerva,2702 ,TEU,37950 ,27915 ,Liberia,2005 ,12 ,Blohm + Voss,Gebab
Container,Najade,2702 ,TEU,37950 ,27915 ,Liberia,2007 ,4 ,Nordseewerke,Gebab
Container,Ilva,2741 ,TEU,37938 ,27971 ,Liberia,2006 ,6 ,Aker Ostsee,F. Laeisz
Container,Stadt Rostock,2741 ,TEU,37938 ,27971 ,Antigua & Barbuda,2006 ,10 ,Aker Ostsee,MPC Group
Container,Stadt Dresden,2742 ,TEU,37938 ,27971 ,Antigua & Barbuda,2006 ,12 ,Aker Ostsee,MPC Group
Container,Fred,2742 ,TEU,37938 ,28007 ,Cyprus,2007 ,6 ,Aker Ostsee,Konig & Cie.
Container,Isao,2742 ,TEU,37934 ,27971 ,Liberia,2006 ,12 ,Aker Ostsee,MPC Group
Container,MSC Challenger,2633 ,TEU,37915 ,39678 ,Hong Kong,1986 ,3 ,Tsuneishi Zosen,Costamare Shipping
Container,Cape Mayor,2741 ,TEU,37909 ,28007 ,Marshall Islands,2007 ,9 ,Aker Ostsee,Konig & Cie.
Container,Protostar N,2742 ,TEU,37905 ,28007 ,Cyprus,2007 ,4 ,Aker Ostsee,Navios Group
Container,Cape Melville,2742 ,TEU,37883 ,27786 ,Marshall Islands,2005 ,5 ,Aker Ostsee,Konig & Cie.
Container,Jeju Island,2742 ,TEU,37883 ,27786 ,Marshall Islands,2006 ,2 ,Aker Ostsee,Soundview Martime
Container,Haydn,2742 ,TEU,37882 ,27786 ,Madeira,2006 ,3 ,Aker Ostsee,Salamon AG
Container,Cape Moreton,2742 ,TEU,37880 ,28400 ,Marshall Islands,2005 ,9 ,Aker Ostsee,Gebab
Container,Cape Martin,2742 ,TEU,37867 ,28007 ,Cyprus,2007 ,1 ,Aker Ostsee,Konig & Cie.
Container,Maersk Patras,2890 ,TEU,37845 ,31333 ,United Kingdom,1998 ,12 ,Kv. Warnowwerft,A.P. Moller
Container,Maersk Palermo,2902 ,TEU,37842 ,31333 ,Netherlands,1998 ,3 ,Kv. Warnowwerft,A.P. Moller
Container,Lorraine,2742 ,TEU,37800 ,27786 ,Liberia,2006 ,7 ,Aker Ostsee,XT Group
Container,Vilano,2742 ,TEU,37800 ,28372 ,Antigua & Barbuda,2006 ,8 ,Aker Ostsee,Alnwick Harmstorf
Container,Cap Pasado,2741 ,TEU,37800 ,28400 ,Antigua & Barbuda,2006 ,10 ,Aker Ostsee,Alnwick Harmstorf
Container,Northern Valence,2742 ,TEU,37800 ,28150 ,Madeira,2005 ,5 ,Aker Ostsee,NVA Norddeutsche
Container,Northern Vigour,2742 ,TEU,37800 ,28150 ,Madeira,2005 ,8 ,Aker Ostsee,NVA Norddeutsche
Container,Northern Vivacity,2742 ,TEU,37800 ,28150 ,Madeira,2005 ,10 ,Aker Ostsee,NVA Norddeutsche
Container,Northern Volition,2742 ,TEU,37800 ,28150 ,Madeira,2005 ,11 ,Aker Ostsee,NVA Norddeutsche
Container,X-Press Kailash,2741 ,TEU,37800 ,28007 ,Singapore,2008 ,4 ,Aker Ostsee,Sea Consortium
Container,X-Press Karakoram,2741 ,TEU,37800 ,28007 ,Singapore,2008 ,6 ,Aker Ostsee,Sea Consortium
Container,Golbon,2724 ,TEU,37600 ,27800 ,Iran,2004 ,6 ,Aker Warnow,HDS Lines
Container,Artam,2724 ,TEU,37600 ,27681 ,Iran,2004 ,7 ,Aker Ostsee,HDS Lines
Container,Cape Magnus,2741 ,TEU,37570 ,28007 ,Marshall Islands,2008 ,1 ,Aker Ostsee,Schoeller Holdings
Container,Cape Mahon,2742 ,TEU,37570 ,28007 ,Cyprus,2007 ,10 ,Aker Ostsee,Konig & Cie.
Container,Cap Blanche,2742 ,TEU,37567 ,28372 ,Antigua & Barbuda,2006 ,7 ,Aker Ostsee,Alnwick Harmstorf
Container,Aldebaran,2785 ,TEU,37274 ,32903 ,Liberia,2008 ,7 ,Szczecin. Nowa,Horst Zeppenfeld
Container,Candido Rondon,2785 ,TEU,37180 ,32903 ,Brazil,2007 ,7 ,Szczecin. Nowa,Eurobulk Ltd.
Container,Kota Ganteng,2475 ,TEU,37100 ,28676 ,Hong Kong,2002 ,7 ,Kanasashi K.K.,Pacific Intl Lines
Container,Kota Gunawan,2475 ,TEU,37100 ,28676 ,Singapore,2003 ,7 ,Kanasashi K.K.,Pacific Intl Lines
Container,Kota Gemar,2475 ,TEU,37100 ,28676 ,Hong Kong,2002 ,9 ,Kanasashi K.K.,Pacific Intl Lines
Container,Kota Gembira,2475 ,TEU,37100 ,28676 ,Singapore,2002 ,11 ,Kanasashi K.K.,Pacific Intl Lines
Container,MSC Nilgun,2394 ,TEU,37011 ,30971 ,Panama,1994 ,8 ,A.E.S.A.,MSC
Container,MSC Krittika,2394 ,TEU,37011 ,30971 ,Panama,1994 ,11 ,A.E.S.A.,MSC
Container,MSC Jemima,2394 ,TEU,36887 ,30971 ,Panama,1994 ,3 ,A.E.S.A.,MSC
Container,Bravo,2681 ,TEU,36028 ,30024 ,Antigua & Barbuda,2001 ,5 ,Stocznia Gdynia,Hansa Treuhand
Container,Bonny,2681 ,TEU,36019 ,20024 ,Antigua & Barbuda,2001 ,6 ,Stocznia Gdynia,Hansa Treuhand
Container,Chief,2670 ,TEU,36003 ,30024 ,Antigua & Barbuda,2001 ,12 ,Stocznia Gdynia,Hansa Treuhand
Container,Bosun,2670 ,TEU,36003 ,20024 ,Antigua & Barbuda,2002 ,1 ,Stocznia Gdynia,Hansa Treuhand
Container,Bella,2672 ,TEU,35980 ,30024 ,Antigua & Barbuda,2001 ,9 ,Stocznia Gdynia,Hansa Treuhand
Container,Electra A,2764 ,TEU,35971 ,28300 ,Turkey,2002 ,7 ,Stocznia Gdynia,Arkas Group
Container,Gisele A,2764 ,TEU,35971 ,30123 ,Malta,2004 ,11 ,Stocznia Gdynia,Arkas Group
Container,Kemal A,2755 ,TEU,35971 ,30024 ,Malta,2003 ,1 ,Stocznia Gdynia,Arkas Group
Container,MSC Gianna,2825 ,TEU,35966 ,30280 ,Panama,1998 ,4 ,Halla Eng.,Chartworld Shpg.
Container,MSC Sena,2825 ,TEU,35966 ,30280 ,Panama,1996 ,3 ,Halla Eng.,Chartworld Shpg.
Container,MSC Imma,2825 ,TEU,35966 ,30280 ,Panama,1996 ,9 ,Halla Eng.,Chartworld Shpg.
Container,Westerland,2764 ,TEU,35786 ,30047 ,Luxembourg,2002 ,4 ,Stocznia Gdynia,Hans Peterson
Container,Apulia,2775 ,TEU,35630 ,30047 ,Liberia,2005 ,5 ,Stocznia Gdynia,Peter Dohle Schiff.
Container,Westermoor,2764 ,TEU,35630 ,30047 ,Liberia,2001 ,7 ,Stocznia Gdynia,Hans Peterson
Container,Commodore,2764 ,TEU,35600 ,30047 ,Antigua & Barbuda,2001 ,8 ,Stocznia Gdynia,Gebruder Winter
Container,HS Discoverer,2755 ,TEU,35600 ,28300 ,Malta,2004 ,1 ,Stocznia Gdynia,Hansa Treuhand
Container,HS Challenger,2742 ,TEU,35600 ,28300 ,Liberia,2004 ,3 ,Stocznia Gdynia,Hansa Treuhand
Container,EM Astoria,2672 ,TEU,35600 ,30024 ,Liberia,2004 ,4 ,Stocznia Gdynia,Eurobulk Ltd.
Container,Xin Feng Ningbo,2227 ,TEU,35551 ,29195 ,Peoples' Republic of China,1995 ,3 ,Hyundai HI,Trawind Shpg Log
