Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,Gunvor Maersk,9074 ,TEU,115700 ,97933 ,Danish Int'l Register,2005 ,10 ,Odense Lindo,A.P. Moller
Container,Gjertrud Maersk,9074 ,TEU,115700 ,97933 ,Danish Int'l Register,2005 ,12 ,Odense Lindo,A.P. Moller
Container,Gerd Maersk,9074 ,TEU,115700 ,97933 ,Danish Int'l Register,2006 ,2 ,Odense Lindo,A.P. Moller
Container,Georg Maersk,9074 ,TEU,115700 ,97933 ,Danish Int'l Register,2006 ,4 ,Odense Lindo,A.P. Moller
Container,MOL Breeze,10000 ,TEU,115396 ,113042 ,Hong Kong,2014 ,11 ,Yangzi Xinfu S.B.,Seaspan Corporation
Container,Hanjin Namu,10000 ,TEU,115318 ,113042 ,Hong Kong,2014 ,5 ,Jiangsu New YZJ,Seaspan Corporation
Container,MOL Brightness,10000 ,TEU,115308 ,113042 ,Hong Kong,2014 ,10 ,Yangzi Xinfu S.B.,Seaspan Corporation
Container,Hanjin Jungil,10000 ,TEU,115304 ,113042 ,Hong Kong,2014 ,4 ,Yangzi Xinfu S.B.,Seaspan Corporation
Container,Hanjin Ami,10000 ,TEU,115260 ,113042 ,Hong Kong,2014 ,6 ,Jiangsu New YZJ,Seaspan Corporation
Container,MOL Bravo,10000 ,TEU,115231 ,113042 ,Hong Kong,2014 ,7 ,Yangzi Xinfu S.B.,Seaspan Corporation
Container,MOL Brilliance,10000 ,TEU,115177 ,113042 ,Hong Kong,2014 ,10 ,Yangzi Xinfu S.B.,Seaspan Corporation
Container,Hanjin Buddha,10000 ,TEU,115177 ,113042 ,Hong Kong,2014 ,3 ,Yangzi Xinfu S.B.,Seaspan Corporation
Container,Hanjin Gwanseum,10000 ,TEU,115159 ,113042 ,Hong Kong,2015 ,2 ,Yangzi Xinfu S.B.,Seaspan Corporation
Container,Hanjin Tabul,10000 ,TEU,115086 ,113042 ,Hong Kong,2014 ,6 ,Jiangsu New YZJ,Seaspan Corporation
Container,APL Vancouver,9200 ,TEU,115000 ,109712 ,Singapore,2013 ,3 ,Daewoo (DSME),Neptune Orient Lines
Container,APL Boston,9200 ,TEU,115000 ,109712 ,Singapore,2013 ,6 ,Daewoo (DSME),Neptune Orient Lines
Container,APL Phoenix,9200 ,TEU,115000 ,109712 ,Singapore,2013 ,7 ,Daewoo (DSME),Neptune Orient Lines
Container,APL Savannah,9200 ,TEU,115000 ,109712 ,Singapore,2013 ,9 ,Daewoo (DSME),Neptune Orient Lines
Container,APL Columbus,9200 ,TEU,115000 ,109712 ,Singapore,2014 ,1 ,Daewoo (DSME),Neptune Orient Lines
Container,APL Houston,9200 ,TEU,115000 ,109712 ,Singapore,2014 ,3 ,Daewoo (DSME),Neptune Orient Lines
Container,APL Miami,9200 ,TEU,115000 ,109712 ,Singapore,2014 ,2 ,Daewoo (DSME),Neptune Orient Lines
Container,APL Charleston,9200 ,TEU,115000 ,109712 ,Singapore,2013 ,9 ,Daewoo (DSME),Neptune Orient Lines
Container,Hanjin Germany,10114 ,TEU,115000 ,114400 ,Greece,2011 ,2 ,Hyundai Samho HI,Danaos Shpg.
Container,Hanjin Italy,10114 ,TEU,115000 ,114400 ,Liberia,2011 ,3 ,Hyundai Samho HI,Danaos Shpg.
Container,Hanjin Greece,10114 ,TEU,115000 ,114400 ,Liberia,2011 ,5 ,Hyundai Samho HI,Danaos Shpg.
Container,MSC Ines,9200 ,TEU,114732 ,107551 ,Panama,2006 ,6 ,Hyundai HI,MSC
Container,CMA CGM Amazon,9130 ,TEU,114200 ,,Liberia,2015 ,6 ,Daewoo-Mangalia,Capital Maritime
Container,CMA CGM Medea,9415 ,TEU,113964 ,107711 ,France,2006 ,5 ,Hyundai Samho HI,CMA-CGM
Container,CMA CGM Norma,9415 ,TEU,113964 ,107711 ,France,2006 ,8 ,Hyundai Samho HI,CMA-CGM
Container,CMA CGM Danube,9289 ,TEU,113800 ,95366 ,Malta,2014 ,6 ,Dalian Shipbuilding,CIMC
Container,CMA CGM Loire,9289 ,TEU,113800 ,104410 ,Malta,2015 ,2 ,Dalian Shipbuilding,CIMC
Container,CMA CGM Rhone,9289 ,TEU,113800 ,95366 ,Malta,2015 ,2 ,Dalian Shipbuilding,CIMC
Container,CMA CGM Tage,9289 ,TEU,113800 ,95263 ,Malta,2015 ,3 ,Dalian Shipbuilding,CIMC
Container,CMA CGM Thames,9289 ,TEU,113800 ,95263 ,Panama,2015 ,6 ,Dalian Shipbuilding,CIMC
Container,San Felipe,8714 ,TEU,113700 ,96386 ,Marshall Islands,2014 ,10 ,Daewoo (DSME),Fredriksen Group
Container,San Felix,8714 ,TEU,113700 ,96386 ,Marshall Islands,2014 ,11 ,Daewoo (DSME),Fredriksen Group
Container,San Fernando,8714 ,TEU,113700 ,96386 ,Marshall Islands,2015 ,1 ,Daewoo (DSME),Fredriksen Group
Container,San Francisca,8714 ,TEU,113700 ,96386 ,Marshall Islands,2015 ,3 ,Daewoo (DSME),Fredriksen Group
Container,CCNI Angol,9030 ,TEU,113213 ,95138 ,Liberia,2015 ,3 ,HHIC-Phil (Subic SY),NSC Schiffahrt
Container,CCNI Arauco,9030 ,TEU,112588 ,,Liberia,2015 ,1 ,HHIC-Phil (Subic SY),NSC Schiffahrt
Container,CMA CGM Elbe,9289 ,TEU,112576 ,95366 ,Malta,2014 ,10 ,Dalian Shipbuilding,CIMC
Container,MSC Arica,8762 ,TEU,112516 ,94017 ,Malta,2012 ,10 ,Hyundai Samho HI,Schulte Group
Container,MSC Agadir,8762 ,TEU,112516 ,94017 ,Hong Kong,2012 ,12 ,Hyundai Samho HI,Schulte Group
Container,MSC Altamira,8762 ,TEU,112516 ,94017 ,Liberia,2012 ,9 ,Hyundai Samho HI,XT Group
Container,MSC Albany,8762 ,TEU,112516 ,94017 ,Liberia,2013 ,1 ,Hyundai Samho HI,XT Group
Container,MSC Anchorage,8762 ,TEU,112516 ,94017 ,Liberia,2013 ,1 ,Hyundai Samho HI,XT Group
Container,MSC Antigua,8762 ,TEU,112516 ,94017 ,Hong Kong,2013 ,1 ,Hyundai Samho HI,Schulte Group
Container,MSC Azov,9403 ,TEU,112435 ,94402 ,Malta,2014 ,1 ,Jiangnan Changxing,Costamare Shipping
Container,MSC Amalfi,9403 ,TEU,112359 ,94402 ,Malta,2014 ,4 ,Jiangnan Changxing,Costamare Shipping
Container,San Clemente,9000 ,TEU,112233 ,94930 ,Liberia,2014 ,7 ,Hyundai HI,Hamburg-Sud
Container,San Christobal,9000 ,TEU,112233 ,94930 ,Liberia,2014 ,9 ,Hyundai HI,Hamburg-Sud
Container,San Vicente,9000 ,TEU,112233 ,94930 ,Liberia,2014 ,11 ,Hyundai HI,Hamburg-Sud
Container,MSC Ajaccio,9403 ,TEU,112230 ,94402 ,Malta,2014 ,3 ,Jiangnan Changxing,Costamare Shipping
Container,UASC Umm Qasr,8386 ,TEU,112171 ,94784 ,Singapore,2014 ,7 ,Hyundai Samho HI,Asiatic Lloyd Shipg.
Container,UASC Zamzam,8386 ,TEU,112171 ,94784 ,Singapore,2014 ,9 ,Hyundai Samho HI,Asiatic Lloyd Shipg.
Container,UASC Tabuk,8386 ,TEU,112171 ,94930 ,Liberia,2014 ,6 ,Hyundai Samho HI,Embiricos Group
Container,UASC Jilfar,8386 ,TEU,112160 ,94930 ,Liberia,2014 ,7 ,Hyundai Samho HI,Embiricos Group
Container,CMA CGM Litani,10622 ,TEU,112063 ,95793 ,Malta,2014 ,12 ,New Times SB,CIMC
Container,CMA CGM Tigris,10622 ,TEU,112063 ,95793 ,Malta,2014 ,12 ,New Times SB,CIMC
Container,CMA CGM Ural,10622 ,TEU,112063 ,95793 ,Malta,2015 ,2 ,New Times SB,CIMC
Container,CMA CGM Volga,10622 ,TEU,112063 ,95793 ,Malta,2015 ,3 ,New Times SB,CIMC
Container,MSC Asya,9200 ,TEU,112063 ,107849 ,Panama,2008 ,1 ,Samsung HI,MSC
Container,MSC Pina,9200 ,TEU,112053 ,107849 ,Panama,2007 ,7 ,Samsung HI,MSC
Container,MSC Sindy,9200 ,TEU,111894 ,107849 ,Panama,2007 ,5 ,Samsung HI,MSC
Container,Xin Los Angeles,9572 ,TEU,111889 ,108069 ,Hong Kong,2006 ,6 ,Samsung HI,China Shipping Group
Container,MSC Arbatax,8948 ,TEU,111862 ,94402 ,Hong Kong,2013 ,10 ,Jiangnan Changxing,Schulte Group
Container,MSC Antalya,8948 ,TEU,111862 ,94402 ,Hong Kong,2013 ,7 ,Jiangnan Changxing,Schulte Group
Container,MSC Candice,9200 ,TEU,111749 ,107849 ,Panama,2007 ,10 ,Samsung HI,MSC
Container,Xin Hongkong,9572 ,TEU,111746 ,108069 ,Hong Kong,2007 ,2 ,Samsung HI,China Shipping Group
Container,CSCL Zeebrugge,9572 ,TEU,111737 ,108069 ,Hong Kong,2007 ,3 ,Samsung HI,Seaspan Corporation
Container,CSCL Long Beach,9572 ,TEU,111737 ,108069 ,Hong Kong,2007 ,7 ,Samsung HI,Seaspan Corporation
Container,CSCL Pusan,9572 ,TEU,111737 ,108069 ,Cyprus,2006 ,9 ,Samsung HI,Danaos Shpg.
Container,Xin Shanghai,9580 ,TEU,111737 ,108069 ,Hong Kong,2006 ,10 ,Samsung HI,China Shipping Group
Container,CSCL Le Havre,9572 ,TEU,111737 ,108069 ,Cyprus,2006 ,11 ,Samsung HI,Danaos Shpg.
Container,Cezanne,9962 ,TEU,111700 ,94730 ,Marshall Islands,2015 ,1 ,Hyundai HI,Oceanbulk Containers
Container,Xin Beijing,9572 ,TEU,111571 ,108069 ,Hong Kong,2007 ,4 ,Samsung HI,China Shipping Group
Container,COSCO Taicang,10020 ,TEU,111499 ,115776 ,Hong Kong,2009 ,3 ,Nantong COSCO KHI,COSCO Group
Container,COSCO Kaohsiung,10020 ,TEU,111414 ,115776 ,Hong Kong,2008 ,10 ,Nantong COSCO KHI,COSCO Group
Container,COSCO Oceania,10020 ,TEU,111385 ,115776 ,Hong Kong,2008 ,4 ,Nantong COSCO KHI,COSCO Group
Container,COSCO Pacific,10020 ,TEU,111315 ,115776 ,Hong Kong,2008 ,7 ,Nantong COSCO KHI,COSCO Group
Container,CMA CGM Mekong,9962 ,TEU,111040 ,94730 ,Marshall Islands,2015 ,7 ,Hyundai HI,Oceanbulk Containers
Container,CMA CGM Ganges,9962 ,TEU,111034 ,94730 ,Marshall Islands,2015 ,7 ,Hyundai HI,Oceanbulk Containers
Container,Dali,9962 ,TEU,111032 ,94730 ,Marshall Islands,2015 ,3 ,Hyundai HI,Oceanbulk Containers
Container,MSC Algeciras,8948 ,TEU,111000 ,94402 ,Hong Kong,2013 ,11 ,Jiangnan Changxing,Schulte Group
Container,Anthea Y,9000 ,TEU,110903 ,94416 ,Liberia,2015 ,8 ,HHIC-Phil (Subic SY),Technomar Shipping
Container,Valiant,8827 ,TEU,110876 ,95390 ,Malta,2013 ,8 ,Sungdong SB,Costamare Shipping
Container,MSC Bruxelles,9178 ,TEU,110860 ,107849 ,Germany,2005 ,12 ,Samsung HI,Reederei C-P Offen
Container,MSC Athens,8827 ,TEU,110852 ,95390 ,Greece,2013 ,3 ,Sungdong SB,Costamare Shipping
Container,MSC Athos,8827 ,TEU,110852 ,95390 ,Greece,2013 ,4 ,Sungdong SB,Costamare Shipping
Container,MSC Esthi,9200 ,TEU,110838 ,107849 ,Panama,2006 ,5 ,Samsung HI,MSC
Container,MSC Maria Elena,9200 ,TEU,110838 ,107849 ,Panama,2006 ,8 ,Samsung HI,MSC
Container,MSC Abidjan,8772 ,TEU,110806 ,95390 ,Panama,2013 ,5 ,Sungdong SB,Eastern Pacific Shpg
Container,MSC Agrigento,8772 ,TEU,110806 ,95390 ,Panama,2013 ,7 ,Sungdong SB,Zodiac Maritime Agy
Container,MSC Alghero,8772 ,TEU,110806 ,95390 ,Panama,2013 ,10 ,Sungdong SB,Zodiac Maritime Agy
Container,MSC Adelaide,8772 ,TEU,110806 ,95390 ,Panama,2013 ,12 ,Sungdong SB,Zodiac Maritime Agy
Container,MSC Letizia,8800 ,TEU,110800 ,95497 ,Panama,2015 ,8 ,Dalian Shipbuilding,CIMC
Container,MSC Lisbon,9178 ,TEU,110697 ,107849 ,Liberia,2007 ,3 ,Samsung HI,Reederei C-P Offen
Container,Valence,8827 ,TEU,110679 ,95390 ,Malta,2013 ,9 ,Sungdong SB,Costamare Shipping
Container,Valor,8827 ,TEU,110679 ,95390 ,Malta,2013 ,6 ,Sungdong SB,Costamare Shipping
Container,Value,8827 ,TEU,110643 ,95390 ,Malta,2013 ,6 ,Sungdong SB,Costamare Shipping
Container,MSC Roma,9178 ,TEU,110634 ,107849 ,Liberia,2006 ,12 ,Samsung HI,Reederei C-P Offen
Container,MSC Susanna,9200 ,TEU,110623 ,107849 ,Panama,2005 ,8 ,Samsung HI,MSC
Container,MSC Pamela,9200 ,TEU,110592 ,107849 ,Panama,2005 ,6 ,Samsung HI,MSC
Container,Vantage,8827 ,TEU,110544 ,95390 ,Malta,2013 ,11 ,Sungdong SB,Costamare Shipping
Container,MSC Giselle,9400 ,TEU,110412 ,94469 ,Panama,2015 ,5 ,Jiangnan SY Group,BoCom Leasing
Container,Maersk Altair,9034 ,TEU,110295 ,108393 ,Singapore,2007 ,10 ,Samsung HI,A.P. Moller
Container,Maersk Antares,9034 ,TEU,110295 ,108393 ,Singapore,2007 ,12 ,Samsung HI,A.P. Moller
Container,Maersk Alfirk,9034 ,TEU,110295 ,108393 ,Singapore,2008 ,2 ,Samsung HI,A.P. Moller
Container,Maersk Algol,9034 ,TEU,110295 ,108393 ,Singapore,2008 ,3 ,Samsung HI,A.P. Moller
Container,COSCO Africa,10050 ,TEU,110038 ,114394 ,Panama,2008 ,7 ,Hyundai HI,COSCO Group
Container,MSC Meline,8800 ,TEU,110029 ,95497 ,Panama,2015 ,7 ,Dalian Shipbuilding,CIMC
Container,UASC Al Khor,9000 ,TEU,110000 ,,Liberia,2015 ,6 ,HHIC-Phil (Subic SY),Technomar Shipping
Container,MSC Naomi,8800 ,TEU,110000 ,95403 ,Panama,2015 ,7 ,New Times SB,CIMC
Container,MSC Julie,8800 ,TEU,110000 ,95403 ,Panama,2015 ,7 ,New Times SB,CIMC
Container,COSCO Asia,10050 ,TEU,109968 ,114394 ,Panama,2007 ,8 ,Hyundai HI,COSCO Group
Container,COSCO Europe,10050 ,TEU,109968 ,114394 ,Panama,2008 ,1 ,Hyundai HI,COSCO Group
Container,COSCO America,10050 ,TEU,109950 ,114394 ,Panama,2008 ,3 ,Hyundai HI,COSCO Group
Container,MSC Chicago,9178 ,TEU,109835 ,107849 ,Germany,2005 ,10 ,Samsung HI,Reederei C-P Offen
Container,MSC Joanna,9200 ,TEU,109600 ,107849 ,Panama,2006 ,10 ,Samsung HI,MSC
Container,MSC Elodie,8800 ,TEU,109576 ,95403 ,Panama,2015 ,4 ,New Times SB,CIMC
Container,MSC Lily,8800 ,TEU,109542 ,95403 ,Panama,2015 ,4 ,New Times SB,CIMC
Container,CMA CGM Cendrillon,8465 ,TEU,109021 ,90931 ,United Kingdom,2009 ,5 ,Samsung HI,CMA-CGM
Container,CMA CGM Figaro,8465 ,TEU,109021 ,90931 ,France,2010 ,4 ,Samsung HI,CMA-CGM
Container,CMA CGM La Scala,8465 ,TEU,109021 ,90931 ,United Kingdom,2010 ,10 ,Samsung HI,CMA-CGM
Container,CMA CGM Dalila,8465 ,TEU,109021 ,89787 ,France,2011 ,4 ,Samsung HI,CMA-CGM
Container,CMA CGM Titus,8465 ,TEU,109021 ,90931 ,United Kingdom,2011 ,4 ,Samsung HI,CMA-CGM
Container,CMA CGM Almaviva,8465 ,TEU,109021 ,90931 ,France,2011 ,4 ,Samsung HI,CMA-CGM
Container,Axel Maersk,8272 ,TEU,109000 ,93496 ,Danish Int'l Register,2003 ,2 ,Odense Lindo,A.P. Moller
Container,Anna Maersk,8272 ,TEU,109000 ,93496 ,Danish Int'l Register,2003 ,5 ,Odense Lindo,A.P. Moller
Container,Arnold Maersk,8272 ,TEU,109000 ,93496 ,Danish Int'l Register,2003 ,9 ,Odense Lindo,A.P. Moller
Container,Arthur Maersk,8272 ,TEU,109000 ,93496 ,Danish Int'l Register,2003 ,11 ,Odense Lindo,A.P. Moller
Container,Adrian Maersk,8272 ,TEU,109000 ,93496 ,Danish Int'l Register,2004 ,3 ,Odense Lindo,A.P. Moller
Container,Albert Maersk,8272 ,TEU,109000 ,93496 ,Danish Int'l Register,2004 ,9 ,Odense Lindo,A.P. Moller
Container,Northern Justice,8814 ,TEU,108836 ,94320 ,Liberia,2010 ,4 ,Daewoo (DSME),NVA Norddeutsche
Container,Northern Jamboree,8814 ,TEU,108828 ,94419 ,Liberia,2010 ,7 ,Daewoo (DSME),NVA Norddeutsche
Container,Northern Juvenile,8814 ,TEU,108827 ,94419 ,Liberia,2009 ,12 ,Daewoo (DSME),NVA Norddeutsche
Container,Northern Jasper,8814 ,TEU,108804 ,94320 ,Liberia,2009 ,8 ,Daewoo (DSME),NVA Norddeutsche
Container,Northern Jubilee,8814 ,TEU,108770 ,94419 ,Liberia,2009 ,9 ,Daewoo (DSME),NVA Norddeutsche
Container,Northern Jaguar,8814 ,TEU,108731 ,94407 ,Liberia,2009 ,10 ,Daewoo (DSME),NVA Norddeutsche
Container,Northern Javelin,8814 ,TEU,108677 ,94320 ,Liberia,2009 ,8 ,Daewoo (DSME),NVA Norddeutsche
Container,MSC Madeleine,9200 ,TEU,108637 ,107551 ,Panama,2006 ,5 ,Hyundai HI,MSC
Container,Northern Jupiter,8814 ,TEU,108622 ,94407 ,Madeira,2010 ,2 ,Daewoo (DSME),NVA Norddeutsche
Container,APL Santiago,9200 ,TEU,108617 ,109712 ,Singapore,2014 ,3 ,Daewoo (DSME),Neptune Orient Lines
Container,Zim Los Angeles,8440 ,TEU,108574 ,91158 ,Liberia,2009 ,7 ,Hyundai Samho HI,Zim Integrated Shpg.
Container,Zim Chicago,8440 ,TEU,108574 ,91158 ,Liberia,2010 ,7 ,Hyundai Samho HI,Zim Integrated Shpg.
Container,APL Mexico City,9200 ,TEU,108564 ,109712 ,Singapore,2014 ,6 ,Daewoo (DSME),Neptune Orient Lines
Container,APL Detroit,9200 ,TEU,108559 ,109712 ,Singapore,2014 ,3 ,Daewoo (DSME),Neptune Orient Lines
Container,APL New York,9200 ,TEU,108550 ,109712 ,Singapore,2013 ,4 ,Daewoo (DSME),Neptune Orient Lines
Container,Zim San Diego,8440 ,TEU,108464 ,91158 ,Liberia,2010 ,1 ,Hyundai Samho HI,Zim Integrated Shpg.
Container,Maersk Semarang,8400 ,TEU,108448 ,94322 ,Luxembourg,2007 ,5 ,Daewoo (DSME),Reederei C-P Offen
Container,Zim Ningbo,8440 ,TEU,108427 ,91158 ,Liberia,2009 ,12 ,Hyundai Samho HI,Zim Integrated Shpg.
Container,Santa Laura,8400 ,TEU,108351 ,94322 ,Germany,2006 ,12 ,Daewoo (DSME),Reederei C-P Offen
Container,Maersk Saigon,8300 ,TEU,108250 ,94483 ,Liberia,2006 ,6 ,Daewoo (DSME),Blue Star Holding
Container,Maersk Seoul,8300 ,TEU,108250 ,94483 ,Liberia,2006 ,12 ,Daewoo (DSME),NVA Norddeutsche
Container,Houston Express,8814 ,TEU,108106 ,94483 ,Germany,2005 ,8 ,Daewoo (DSME),NVA Norddeutsche
Container,Maersk Stralsund,8400 ,TEU,108106 ,94483 ,Liberia,2006 ,1 ,Daewoo (DSME),Blue Star Holding
Container,MSC Silvana,8400 ,TEU,107964 ,94489 ,Panama,2006 ,3 ,Daewoo (DSME),MSC
Container,MSC Tomoko,8400 ,TEU,107915 ,94489 ,Panama,2006 ,7 ,Daewoo (DSME),MSC
Container,MSC Rania,8400 ,TEU,107898 ,94489 ,Panama,2005 ,12 ,Daewoo (DSME),MSC
Container,MSC Heidi,8400 ,TEU,107895 ,94489 ,Panama,2006 ,10 ,Daewoo (DSME),MSC
Container,Northern Julie,8814 ,TEU,107500 ,94483 ,Germany,2005 ,4 ,Daewoo (DSME),NVA Norddeutsche
Container,Maersk Tukang,8112 ,TEU,107329 ,94193 ,Singapore,2008 ,7 ,Daewoo (DSME),A.P. Moller
Container,Maersk Taikung,8112 ,TEU,107329 ,64193 ,Singapore,2007 ,11 ,Daewoo (DSME),A.P. Moller
Container,COSCO Guangzhou,9469 ,TEU,107277 ,109149 ,Greece,2006 ,2 ,Hyundai HI,Costamare Shipping
Container,COSCO Ningbo,9469 ,TEU,107277 ,109149 ,Greece,2006 ,3 ,Hyundai HI,Costamare Shipping
Container,COSCO Yantian,9469 ,TEU,107277 ,109149 ,Greece,2006 ,5 ,Hyundai HI,Costamare Shipping
Container,COSCO Beijing,9469 ,TEU,107277 ,109149 ,Greece,2006 ,6 ,Hyundai HI,Costamare Shipping
Container,COSCO Hellas,9469 ,TEU,107277 ,109149 ,Greece,2006 ,7 ,Hyundai HI,Costamare Shipping
Container,Maersk Tanjong,8112 ,TEU,107266 ,94193 ,Singapore,2007 ,9 ,Daewoo (DSME),A.P. Moller
Container,Maersk Taurus,8112 ,TEU,107266 ,94193 ,Singapore,2008 ,3 ,Daewoo (DSME),A.P. Moller
Container,MSC Vittoria,8034 ,TEU,105101 ,89954 ,Panama,2006 ,10 ,Hanjin HI (Yeongdo),MSC
Container,MSC Toronto,8089 ,TEU,105084 ,89954 ,Germany,2006 ,3 ,Hanjin HI (Yeongdo),Reederei C-P Offen
Container,MSC Judith,8034 ,TEU,105083 ,89954 ,Panama,2006 ,8 ,Hanjin HI (Yeongdo),MSC
Container,MSC Beijing,8089 ,TEU,105034 ,89954 ,Malta,2005 ,12 ,Hanjin HI (Yeongdo),Reederei C-P Offen
Container,MSC Charleston,8089 ,TEU,105014 ,89954 ,Germany,2006 ,5 ,Hanjin HI (Yeongdo),Reederei C-P Offen
Container,MSC Maeva,8034 ,TEU,105007 ,89954 ,Panama,2005 ,3 ,Hanjin HI (Yeongdo),MSC
Container,MSC Lucy,8034 ,TEU,104954 ,89954 ,Panama,2005 ,5 ,Hanjin HI (Yeongdo),MSC
Container,MSC Busan,8089 ,TEU,104904 ,89954 ,Malta,2005 ,10 ,Hanjin HI (Yeongdo),Reederei C-P Offen
Container,MSC Rita,8034 ,TEU,104850 ,89954 ,Panama,2005 ,7 ,Hanjin HI (Yeongdo),MSC
Container,Soroe Maersk,8160 ,TEU,104750 ,91560 ,Danish Int'l Register,1999 ,6 ,Odense Lindo,A.P. Moller
Container,Sally Maersk,8160 ,TEU,104750 ,91560 ,Danish Int'l Register,1998 ,3 ,Odense Lindo,A.P. Moller
Container,Svendborg Maersk,8160 ,TEU,104750 ,90560 ,Danish Int'l Register,1998 ,9 ,Odense Lindo,A.P. Moller
Container,Cornelia Maersk,8650 ,TEU,104750 ,91560 ,Danish Int'l Register,2002 ,6 ,Odense Lindo,A.P. Moller
Container,Columbine Maersk,8648 ,TEU,104750 ,91560 ,Danish Int'l Register,2002 ,9 ,Odense Lindo,A.P. Moller
Container,Clementine Maersk,8648 ,TEU,104750 ,91560 ,Danish Int'l Register,2002 ,11 ,Odense Lindo,A.P. Moller
Container,Sine Maersk,8160 ,TEU,104700 ,91560 ,Danish Int'l Register,1998 ,6 ,Odense Lindo,A.P. Moller
Container,Sovereign Maersk,8160 ,TEU,104696 ,91560 ,Danish Int'l Register,1997 ,9 ,Odense Lindo,A.P. Moller
Container,Susan Maersk,9600 ,TEU,104696 ,91560 ,Danish Int'l Register,1997 ,12 ,Odense Lindo,A.P. Moller
Container,Sofie Maersk,9600 ,TEU,104696 ,90560 ,Danish Int'l Register,1998 ,12 ,Odense Lindo,A.P. Moller
Container,Svend Maersk,9600 ,TEU,104696 ,90560 ,Danish Int'l Register,1999 ,3 ,Odense Lindo,A.P. Moller
Container,Skagen Maersk,8160 ,TEU,104696 ,90560 ,Danish Int'l Register,1999 ,9 ,Odense Lindo,A.P. Moller
Container,Clifford Maersk,8160 ,TEU,104696 ,91560 ,Danish Int'l Register,1999 ,11 ,Odense Lindo,A.P. Moller
Container,Cornelius Maersk,8160 ,TEU,104696 ,90560 ,Danish Int'l Register,2000 ,3 ,Odense Lindo,A.P. Moller
Container,A. P. Moller,9600 ,TEU,104696 ,90560 ,Danish Int'l Register,2000 ,5 ,Odense Lindo,A.P. Moller
Container,Caroline Maersk,8160 ,TEU,104696 ,90560 ,Danish Int'l Register,2000 ,8 ,Odense Lindo,A.P. Moller
Container,Carsten Maersk,9600 ,TEU,104690 ,91560 ,Danish Int'l Register,2000 ,11 ,Odense Lindo,A.P. Moller
Container,Chastine Maersk,8160 ,TEU,104690 ,91560 ,Danish Int'l Register,2001 ,2 ,Odense Lindo,A.P. Moller
Container,Ever Lucent,8508 ,TEU,104606 ,100254 ,Singapore,2014 ,3 ,CSBC (Kaohsiung),Evergreen Marine
Container,Ever Lucid,8508 ,TEU,104555 ,100254 ,Taiwan,2014 ,1 ,CSBC (Kaohsiung),Evergreen Marine
Container,Copiapo,9326 ,TEU,104544 ,93685 ,Liberia,2014 ,11 ,Samsung HI,Hapag-Lloyd
Container,Cautin,9326 ,TEU,104544 ,93685 ,Liberia,2014 ,12 ,Samsung HI,Hapag-Lloyd
Container,Cochrane,9326 ,TEU,104544 ,93685 ,Chile,2015 ,2 ,Samsung HI,Hapag-Lloyd
Container,Cauquenes,9326 ,TEU,104544 ,93685 ,Liberia,2015 ,2 ,Samsung HI,Hapag-Lloyd
Container,Corcovado,9326 ,TEU,104544 ,93685 ,Liberia,2015 ,3 ,Samsung HI,Hapag-Lloyd
Container,Cisnes,9326 ,TEU,104544 ,93685 ,Liberia,2015 ,7 ,Samsung HI,Hapag-Lloyd
Container,Coyhaique,9326 ,TEU,104544 ,93685 ,Liberia,2015 ,7 ,Samsung HI,Hapag-Lloyd
Container,Ever Leader,8452 ,TEU,104504 ,98882 ,Singapore,2013 ,1 ,Samsung HI,Evergreen Marine
Container,Charlotte Maersk,9600 ,TEU,104410 ,91560 ,Danish Int'l Register,2002 ,3 ,Odense Lindo,A.P. Moller
Container,Ever Legacy,8452 ,TEU,104409 ,98882 ,Singapore,2013 ,3 ,Samsung HI,Evergreen Marine
Container,Ever Liven,8452 ,TEU,104409 ,98882 ,Taiwan,2013 ,5 ,Samsung HI,Evergreen Marine
Container,Ever Legend,8452 ,TEU,104409 ,98882 ,Singapore,2013 ,6 ,Samsung HI,Evergreen Marine
Container,Ever Logic,8452 ,TEU,104409 ,98882 ,Taiwan,2013 ,4 ,Samsung HI,Evergreen Marine
Container,Ever Learned,8452 ,TEU,104409 ,98882 ,United Kingdom,2013 ,6 ,Samsung HI,Evergreen Marine
Container,Ever Legion,8452 ,TEU,104409 ,98882 ,Singapore,2013 ,6 ,Samsung HI,Evergreen Marine
Container,Ever Lotus,8452 ,TEU,104409 ,98882 ,Panama,2013 ,12 ,Samsung HI,Evergreen Marine
Container,Ever Lively,8452 ,TEU,104409 ,98882 ,Singapore,2014 ,2 ,Samsung HI,Evergreen Marine
Container,Ever Lenient,8452 ,TEU,104409 ,98882 ,United Kingdom,2014 ,3 ,Samsung HI,Evergreen Marine
Container,Ever Loyal,8452 ,TEU,104409 ,98882 ,Taiwan,2014 ,3 ,Samsung HI,Evergreen Marine
Container,Ever Liberal,8452 ,TEU,104409 ,98882 ,United Kingdom,2014 ,5 ,Samsung HI,Evergreen Marine
Container,Ever Lucky,8452 ,TEU,104409 ,98882 ,Panama,2014 ,7 ,Samsung HI,Evergreen Marine
Container,Ever Lambent,8452 ,TEU,104409 ,98882 ,United Kingdom,2012 ,7 ,Samsung HI,Evergreen Marine
Container,Ever Laden,8452 ,TEU,104409 ,98882 ,Panama,2012 ,8 ,Samsung HI,Evergreen Marine
