Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,MSC Ariane,13050 ,TEU,154185 ,143521 ,Panama,2012 ,1 ,Daewoo (DSME),MSC
Container,MSC Clorinda,13050 ,TEU,154185 ,143521 ,Panama,2012 ,1 ,Daewoo (DSME),MSC
Container,MSC Aurora,13050 ,TEU,154185 ,143521 ,Panama,2012 ,3 ,Daewoo (DSME),MSC
Container,MSC Vandya,13050 ,TEU,154185 ,143521 ,Panama,2012 ,3 ,Daewoo (DSME),MSC
Container,Hyundai Hope,13100 ,TEU,152700 ,141868 ,Marshall Islands,2014 ,3 ,Daewoo (DSME),Hyundai Group
Container,Thalassa Hellas,13806 ,TEU,152344 ,148667 ,Singapore,2013 ,9 ,Hyundai HI,N.S. Lemos
Container,Thalassa Patris,13806 ,TEU,152344 ,148667 ,Singapore,2013 ,11 ,Hyundai HI,N.S. Lemos
Container,Thalassa Pistis,13806 ,TEU,152344 ,148667 ,Singapore,2014 ,1 ,Hyundai HI,N.S. Lemos
Container,Thalassa Elpida,13806 ,TEU,152344 ,148667 ,Singapore,2014 ,3 ,Hyundai HI,N.S. Lemos
Container,Thalassa Avra,13806 ,TEU,152344 ,148667 ,Singapore,2014 ,4 ,Hyundai HI,N.S. Lemos
Container,Thalassa Niki,13806 ,TEU,152344 ,148667 ,Singapore,2014 ,6 ,Hyundai HI,N.S. Lemos
Container,Thalassa Mana,13806 ,TEU,152344 ,148667 ,Singapore,2014 ,7 ,Hyundai HI,N.S. Lemos
Container,Thalassa Tyhi,13806 ,TEU,152344 ,148667 ,Singapore,2014 ,7 ,Hyundai HI,N.S. Lemos
Container,Thalassa Doxa,13806 ,TEU,152344 ,148667 ,Singapore,2014 ,8 ,Hyundai HI,N.S. Lemos
Container,Thalassa Axia,13806 ,TEU,152344 ,148667 ,Singapore,2014 ,11 ,Hyundai HI,N.S. Lemos
Container,MOL Quasar,14000 ,TEU,150936 ,151963 ,Singapore,2014 ,3 ,Hyundai Samho HI,Neptune Orient Lines
Container,MOL Quintet,14000 ,TEU,150936 ,151963 ,Singapore,2014 ,4 ,Hyundai Samho HI,Neptune Orient Lines
Container,APL Sentosa,14000 ,TEU,150936 ,151963 ,Singapore,2014 ,4 ,Hyundai Samho HI,Neptune Orient Lines
Container,APL Temasek,14000 ,TEU,150936 ,151963 ,Singapore,2013 ,3 ,Hyundai Samho HI,Neptune Orient Lines
Container,MOL Quest,14000 ,TEU,150936 ,151963 ,Singapore,2013 ,4 ,Hyundai Samho HI,Neptune Orient Lines
Container,APL Raffles,14000 ,TEU,150936 ,151963 ,Singapore,2013 ,5 ,Hyundai Samho HI,Neptune Orient Lines
Container,APL Changi,14000 ,TEU,150936 ,151963 ,Singapore,2013 ,6 ,Hyundai Samho HI,Neptune Orient Lines
Container,APL Vanda,14000 ,TEU,150936 ,151963 ,Singapore,2013 ,7 ,Hyundai Samho HI,Neptune Orient Lines
Container,MOL Quartz,14000 ,TEU,150936 ,151963 ,Singapore,2013 ,9 ,Hyundai Samho HI,Neptune Orient Lines
Container,APL Merlion,14000 ,TEU,150166 ,151015 ,Singapore,2014 ,2 ,Hyundai Samho HI,Neptune Orient Lines
Container,YM Wish,14100 ,TEU,148700 ,146700 ,Hong Kong,2015 ,3 ,Hyundai HI,Seaspan Corporation
Container,YM World,14100 ,TEU,148700 ,144651 ,Hong Kong,2015 ,4 ,Hyundai HI,Seaspan Corporation
Container,YM Wellhead,14100 ,TEU,148700 ,146700 ,Hong Kong,2015 ,4 ,Hyundai HI,Seaspan Corporation
Container,YM Wondrous,14100 ,TEU,148700 ,146700 ,Hong Kong,2015 ,5 ,Hyundai HI,Seaspan Corporation
Container,YM Winner,14100 ,TEU,148700 ,146700 ,Hong Kong,2015 ,6 ,Hyundai HI,Seaspan Corporation
Container,YM Witness,14100 ,TEU,148700 ,146700 ,Hong Kong,2015 ,6 ,Hyundai HI,Seaspan Corporation
Container,YM Wholesome,14100 ,TEU,148700 ,146700 ,Hong Kong,2015 ,7 ,Hyundai HI,Seaspan Corporation
Container,YM Wellness,14100 ,TEU,148700 ,146700 ,Hong Kong,2015 ,8 ,Hyundai HI,Seaspan Corporation
Container,CMA CGM Alaska,12552 ,TEU,146182 ,140259 ,Liberia,2011 ,1 ,Samsung HI,Reederei C-P Offen
Container,CMA CGM Nevada,12552 ,TEU,146182 ,140259 ,Malta,2011 ,11 ,Samsung HI,Reederei C-P Offen
Container,Hyundai Dream,13100 ,TEU,146046 ,141868 ,Marshall Islands,2014 ,3 ,Daewoo (DSME),Hyundai Group
Container,Hyundai Pride,13100 ,TEU,146046 ,141868 ,Marshall Islands,2014 ,7 ,Daewoo (DSME),Hyundai Group
Container,Hyundai Drive,13100 ,TEU,145979 ,141868 ,Marshall Islands,2014 ,6 ,Daewoo (DSME),Hyundai Group
Container,Hyundai Victory,13100 ,TEU,145966 ,141868 ,Marshall Islands,2014 ,7 ,Daewoo (DSME),Hyundai Group
Container,Millau Bridge,13870 ,TEU,145500 ,150709 ,Panama,2015 ,3 ,Imabari SB Hiroshima,Imabari Shipbuilding
Container,Manchester Bridge,13870 ,TEU,145500 ,150709 ,Panama,2015 ,5 ,Imabari SB Hiroshima,K-Line
Container,Munchen Bridge,13870 ,TEU,145500 ,150709 ,Panama,2015 ,7 ,Imabari SB Hiroshima,K-Line
Container,Umm Salal,13470 ,TEU,145327 ,141077 ,Malta,2011 ,4 ,Samsung HI,United Arab Shpg.
Container,Ain Snan,13470 ,TEU,145327 ,141077 ,Malta,2012 ,1 ,Samsung HI,United Arab Shpg.
Container,Unayzah,13470 ,TEU,145327 ,141077 ,Malta,2012 ,2 ,Samsung HI,United Arab Shpg.
Container,Al Ula,13470 ,TEU,145327 ,141077 ,Malta,2012 ,2 ,Samsung HI,United Arab Shpg.
Container,Tayma,13470 ,TEU,145327 ,141077 ,Malta,2012 ,3 ,Samsung HI,United Arab Shpg.
Container,Malik Al Ashtar,13470 ,TEU,145327 ,141077 ,Malta,2012 ,3 ,Samsung HI,United Arab Shpg.
Container,Al Riffa,13470 ,TEU,145327 ,141077 ,Malta,2012 ,4 ,Samsung HI,United Arab Shpg.
Container,Al Qibla,13470 ,TEU,145327 ,141077 ,Kuwait,2012 ,4 ,Samsung HI,United Arab Shpg.
Container,Jebel Ali,13470 ,TEU,145327 ,141077 ,Malta,2012 ,5 ,Samsung HI,United Arab Shpg.
Container,OOCL Singapore,13208 ,TEU,144158 ,141003 ,Hong Kong,2014 ,5 ,Samsung HI,Orient Overseas Intl
Container,OOCL Chongqing,13208 ,TEU,144060 ,141003 ,Hong Kong,2013 ,6 ,Samsung HI,Orient Overseas Intl
Container,NYK Hermes,13208 ,TEU,143521 ,141003 ,Hong Kong,2013 ,7 ,Samsung HI,Orient Overseas Intl
Container,OOCL Bangkok,13208 ,TEU,143521 ,141003 ,Hong Kong,2013 ,9 ,Samsung HI,Orient Overseas Intl
Container,NYK Hyperion,13208 ,TEU,143521 ,141003 ,Hong Kong,2013 ,10 ,Samsung HI,Orient Overseas Intl
Container,OOCL Korea,13208 ,TEU,143521 ,141003 ,Hong Kong,2014 ,4 ,Samsung HI,Orient Overseas Intl
Container,NYK Helios,13208 ,TEU,143521 ,141003 ,Hong Kong,2013 ,1 ,Samsung HI,Orient Overseas Intl
Container,OOCL Brussels,13208 ,TEU,143521 ,141003 ,Hong Kong,2013 ,3 ,Samsung HI,Orient Overseas Intl
Container,OOCL Berlin,13208 ,TEU,143521 ,141003 ,Hong Kong,2013 ,3 ,Samsung HI,Orient Overseas Intl
Container,NYK Hercules,13208 ,TEU,143521 ,141003 ,Hong Kong,2013 ,4 ,Samsung HI,Orient Overseas Intl
Container,MSC Fabiola,12552 ,TEU,142388 ,140259 ,Liberia,2010 ,12 ,Samsung HI,Peter Dohle Schiff.
