Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,Agios Minas,6712 ,TEU,79465 ,73059 ,Liberia,2001 ,12 ,Daewoo (DSME),Embiricos Group
Container,MOL Marvel,6724 ,TEU,79423 ,78316 ,Marshall Islands,2010 ,9 ,MHI Kobe,Mitsui O.S.K. Lines
Container,MOL Maneuver,6724 ,TEU,79423 ,78316 ,Marshall Islands,2011 ,5 ,MHI Kobe,Mitsui O.S.K. Lines
Container,MOL Mission,6724 ,TEU,79423 ,78316 ,Marshall Islands,2011 ,3 ,MHI Kobe,Mitsui O.S.K. Lines
Container,MOL Motivator,6724 ,TEU,79423 ,78316 ,Marshall Islands,2011 ,4 ,MHI Nagasaki,Mitsui O.S.K. Lines
Container,MOL Modern,6724 ,TEU,79423 ,78316 ,Marshall Islands,2011 ,2 ,MHI Nagasaki,Mitsui O.S.K. Lines
Container,MOL Maestro,6724 ,TEU,79423 ,78316 ,Marshall Islands,2010 ,7 ,MHI Kobe,Mitsui O.S.K. Lines
Container,MOL Magnificence,6724 ,TEU,79423 ,78316 ,Marshall Islands,2009 ,8 ,MHI Kobe,Mitsui O.S.K. Lines
Container,MOL Majesty,6724 ,TEU,79423 ,78316 ,Marshall Islands,2010 ,5 ,MHI Kobe,Mitsui O.S.K. Lines
Container,MOL Matrix,6724 ,TEU,79423 ,78316 ,Marshall Islands,2010 ,4 ,MHI Kobe,Mitsui O.S.K. Lines
Container,MOL Maxim,6724 ,TEU,79423 ,78316 ,Marshall Islands,2010 ,6 ,MHI Kobe,Mitsui O.S.K. Lines
Container,UASC Bubiyan,6800 ,TEU,79274 ,70704 ,Marshall Islands,2015 ,1 ,HHIC-Phil (Subic SY),Technomar Shipping
Container,UASC Yas,6800 ,TEU,79274 ,70704 ,Marshall Islands,2015 ,2 ,HHIC-Phil (Subic SY),Technomar Shipping
Container,Ever Smile,7024 ,TEU,78796 ,75246 ,United Kingdom,2006 ,6 ,MHI Kobe,Evergreen Marine
Container,Ever Smart,7024 ,TEU,78716 ,75246 ,United Kingdom,2006 ,3 ,MHI Kobe,Evergreen Marine
Container,Ever Shine,7024 ,TEU,78693 ,75246 ,United Kingdom,2005 ,9 ,MHI Kobe,Evergreen Marine
Container,Ever Superb,7024 ,TEU,78661 ,75246 ,Panama,2006 ,8 ,MHI Kobe,Evergreen Marine
Container,Ever Steady,7024 ,TEU,78661 ,75246 ,Panama,2006 ,12 ,MHI Kobe,Evergreen Marine
Container,Ever Strong,7024 ,TEU,78661 ,75246 ,Panama,2007 ,3 ,MHI Kobe,Evergreen Marine
Container,Ever Summit,7024 ,TEU,78661 ,75246 ,Panama,2007 ,6 ,MHI Kobe,Evergreen Marine
Container,Ever Safety,7024 ,TEU,78661 ,75246 ,Panama,2007 ,8 ,MHI Kobe,Evergreen Marine
Container,Ever Salute,7024 ,TEU,78661 ,75246 ,Panama,2008 ,1 ,MHI Kobe,Evergreen Marine
Container,Ever Sigma,7024 ,TEU,78636 ,75246 ,United Kingdom,2005 ,11 ,MHI Kobe,Evergreen Marine
Container,NYK Lynx,6178 ,TEU,77950 ,75201 ,Panama,2002 ,3 ,Samsung HI,Nippon Yusen Kaisha
Container,NYK Lyra,6178 ,TEU,77950 ,75201 ,Panama,2002 ,7 ,Samsung HI,Nippon Yusen Kaisha
Container,NYK Libra,6178 ,TEU,77900 ,75201 ,Panama,2002 ,8 ,Samsung HI,Nippon Yusen Kaisha
Container,NYK Lodestar,6178 ,TEU,77900 ,75201 ,Panama,2001 ,9 ,Samsung HI,Nippon Yusen Kaisha
Container,NYK Leo,6178 ,TEU,77900 ,75201 ,Panama,2002 ,1 ,Samsung HI,Nippon Yusen Kaisha
Container,Conti Paris,6447 ,TEU,77755 ,73172 ,Germany,2001 ,5 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Conti Lyon,6447 ,TEU,77220 ,73172 ,Germany,2001 ,6 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Ever Eagle,6046 ,TEU,75873 ,76067 ,United Kingdom,2001 ,10 ,MHI Kobe,Evergreen Marine
Container,Ever Envoy,6046 ,TEU,75873 ,76067 ,United Kingdom,2002 ,1 ,MHI Kobe,Evergreen Marine
Container,Ever Excel,6046 ,TEU,75873 ,76067 ,United Kingdom,2002 ,6 ,MHI Kobe,Evergreen Marine
Container,Ever Elite,6046 ,TEU,75873 ,76067 ,United Kingdom,2002 ,9 ,MHI Kobe,Evergreen Marine
Container,Ever Ethic,6046 ,TEU,75873 ,76067 ,United Kingdom,2003 ,1 ,MHI Kobe,Evergreen Marine
Container,MSC Coruna,5550 ,TEU,74505 ,61870 ,Liberia,2011 ,12 ,Daewoo-Mangalia,Reederei C-P Offen
Container,MSC Alicante,5550 ,TEU,74477 ,61870 ,Liberia,2011 ,6 ,Daewoo-Mangalia,Reederei C-P Offen
Container,Performance,6400 ,TEU,74453 ,74071 ,Malta,2002 ,3 ,I.H.I.,Danaos Shpg.
Container,MSC Damla,6400 ,TEU,74453 ,74071 ,Panama,2002 ,5 ,I.H.I.,MSC
Container,Priority,6400 ,TEU,74453 ,74071 ,Malta,2002 ,6 ,I.H.I.,Danaos Shpg.
Container,MOL Precision,6350 ,TEU,74453 ,74071 ,Panama,2002 ,2 ,Koyo Dock K.K.,Imabari Shipbuilding
Container,MOL Promise,6350 ,TEU,74453 ,74071 ,Singapore,2002 ,3 ,Koyo Dock K.K.,Mitsui O.S.K. Lines
Container,MSC Barcelona,5550 ,TEU,73840 ,61870 ,Liberia,2011 ,9 ,Daewoo-Mangalia,Reederei C-P Offen
Container,MSC Madrid,5550 ,TEU,73840 ,61870 ,Liberia,2011 ,10 ,Daewoo-Mangalia,Reederei C-P Offen
Container,MSC Cadiz,5550 ,TEU,73840 ,61870 ,Liberia,2011 ,11 ,Daewoo-Mangalia,Reederei C-P Offen
Container,MSC Vigo,5550 ,TEU,73840 ,61870 ,Liberia,2012 ,2 ,Daewoo-Mangalia,Reederei C-P Offen
Container,MSC Fiammetta,5782 ,TEU,73355 ,66399 ,Panama,2008 ,3 ,Samsung HI,MSC
Container,MSC Krystal,5782 ,TEU,73355 ,66399 ,Panama,2008 ,4 ,Samsung HI,MSC
Container,MSC Oriane,5782 ,TEU,73355 ,66399 ,Panama,2008 ,4 ,Samsung HI,MSC
Container,MSC Soraya,5782 ,TEU,73355 ,66399 ,Panama,2008 ,7 ,Samsung HI,MSC
Container,CMA CGM Bellini,5770 ,TEU,73235 ,65247 ,Bahamas,2004 ,3 ,Samsung HI,CMA-CGM
Container,CMA CGM Chopin,5770 ,TEU,73235 ,65730 ,Malta,2004 ,5 ,Samsung HI,CMA-CGM
Container,CMA CGM Mozart,5700 ,TEU,73235 ,65247 ,France,2004 ,6 ,Samsung HI,CMA-CGM
Container,CMA CGM Puccini,5700 ,TEU,73235 ,65247 ,Malta,2004 ,7 ,Samsung HI,CMA-CGM
Container,CMA CGM Rossini,5700 ,TEU,73235 ,65247 ,France,2004 ,8 ,Samsung HI,CMA-CGM
Container,CMA CGM Strauss,5700 ,TEU,73235 ,65247 ,Liberia,2004 ,9 ,Samsung HI,Technomar Shipping
Container,CMA CGM Verdi,5700 ,TEU,73235 ,65247 ,Liberia,2004 ,10 ,Samsung HI,Technomar Shipping
Container,CMA CGM Wagner,5700 ,TEU,73235 ,65247 ,Liberia,2004 ,10 ,Samsung HI,Peter Dohle Schiff.
Container,Hyundai Long Beach,6350 ,TEU,72982 ,71786 ,Liberia,2009 ,1 ,Koyo Dock K.K.,Eastern Pacific Shpg
Container,MOL Pace,6350 ,TEU,72968 ,71902 ,Singapore,2006 ,1 ,Koyo Dock K.K.,Mitsui O.S.K. Lines
Container,MOL Prestige,6350 ,TEU,72968 ,71902 ,Singapore,2006 ,8 ,Koyo Dock K.K.,Mitsui O.S.K. Lines
Container,MOL Prosperity,6350 ,TEU,72968 ,71902 ,Singapore,2006 ,9 ,Koyo Dock K.K.,Mitsui O.S.K. Lines
Container,MOL Partner,6350 ,TEU,72968 ,71902 ,Panama,2005 ,8 ,Koyo Dock K.K.,Mitsui O.S.K. Lines
Container,MOL Paradise,6350 ,TEU,72968 ,71902 ,Singapore,2005 ,9 ,Koyo Dock K.K.,Mitsui O.S.K. Lines
Container,MOL Paramount,6350 ,TEU,72968 ,71902 ,Panama,2005 ,11 ,Koyo Dock K.K.,Mitsui O.S.K. Lines
Container,APL New Jersey,6350 ,TEU,72912 ,71787 ,Liberia,2008 ,7 ,Koyo Dock K.K.,Imabari Shipbuilding
Container,APL Florida,6350 ,TEU,72912 ,71787 ,Singapore,2008 ,9 ,Koyo Dock K.K.,Imabari Shipbuilding
Container,APL California,6350 ,TEU,72912 ,71787 ,Singapore,2009 ,1 ,Koyo Dock K.K.,Imabari Shipbuilding
Container,APL Minnesota,6350 ,TEU,72912 ,71787 ,Liberia,2008 ,5 ,Koyo Dock K.K.,Imabari Shipbuilding
Container,APL Turkey,6350 ,TEU,72912 ,87865 ,Liberia,2009 ,9 ,Koyo Dock K.K.,Imabari Shipbuilding
Container,APL Oregon,6350 ,TEU,72912 ,87865 ,Singapore,2010 ,3 ,Koyo Dock K.K.,Nissen Kaiun K.K.
Container,San Francisco Bridge,6350 ,TEU,72912 ,71787 ,Panama,2010 ,6 ,Koyo Dock K.K.,Shunzan Kaiun K.K.
Container,San Diego Bridge,6350 ,TEU,72912 ,71787 ,Panama,2010 ,7 ,Koyo Dock K.K.,K-Line
Container,Seattle Bridge,6350 ,TEU,72912 ,71787 ,Panama,2010 ,6 ,Koyo Dock K.K.,K-Line
Container,Zim London,6350 ,TEU,72665 ,71786 ,United Kingdom,2008 ,3 ,Koyo Dock K.K.,Zodiac Maritime Agy
Container,Rotterdam,6350 ,TEU,72665 ,71786 ,Hong Kong,2008 ,7 ,Koyo Dock K.K.,Synergy Marine Ltd.
Container,Hamburg,6350 ,TEU,72665 ,71786 ,Hong Kong,2009 ,3 ,Koyo Dock K.K.,Synergy Marine Ltd.
Container,Zim Hamburg,6350 ,TEU,72665 ,71786 ,Liberia,2009 ,4 ,Koyo Dock K.K.,Eastern Pacific Shpg
Container,Hyundai New York,6350 ,TEU,72665 ,71786 ,Singapore,2009 ,7 ,Koyo Dock K.K.,Eastern Pacific Shpg
Container,Hyundai Tacoma,6350 ,TEU,72665 ,71786 ,Liberia,2009 ,2 ,Koyo Dock K.K.,Eastern Pacific Shpg
Container,Hyundai Oakland,6350 ,TEU,72665 ,71786 ,United Kingdom,2009 ,6 ,Koyo Dock K.K.,Zodiac Maritime Agy
Container,YM Movement,6258 ,TEU,72370 ,71821 ,Panama,2013 ,7 ,Koyo Dock K.K.,Imabari Shipbuilding
Container,YM Modesty,6258 ,TEU,72370 ,71821 ,Liberia,2013 ,11 ,Koyo Dock K.K.,Zodiac Maritime Agy
Container,YM Moderation,6258 ,TEU,72370 ,71821 ,Panama,2014 ,3 ,Imabari SB Hiroshima,Imabari Shipbuilding
Container,MSC Shanghai,5962 ,TEU,72064 ,65483 ,Liberia,2005 ,8 ,Hyundai Samho HI,Reederei C-P Offen
Container,MSC Marta,5606 ,TEU,72045 ,65483 ,Panama,2005 ,11 ,Hyundai Samho HI,MSC
Container,MSC Carolina,5606 ,TEU,72037 ,65483 ,Panama,2005 ,10 ,Hyundai Samho HI,MSC
Container,MSC Tokyo,5962 ,TEU,71949 ,65483 ,Liberia,2005 ,7 ,Hyundai Samho HI,Reederei C-P Offen
Container,MOL Proficiency,6350 ,TEU,71876 ,72807 ,Marshall Islands,2007 ,7 ,Koyo Dock K.K.,Mitsui O.S.K. Lines
Container,APL Norway,6350 ,TEU,71876 ,72807 ,Liberia,2007 ,10 ,Koyo Dock K.K.,Imabari Shipbuilding
Container,MOL Premium,6350 ,TEU,71876 ,72807 ,Panama,2008 ,1 ,Koyo Dock K.K.,Mitsui O.S.K. Lines
Container,APL Austria,6350 ,TEU,71876 ,72807 ,Liberia,2007 ,11 ,Koyo Dock K.K.,Imabari Shipbuilding
Container,MOL Presence,6350 ,TEU,71876 ,72807 ,Singapore,2008 ,3 ,Koyo Dock K.K.,Mitsui & Co
Container,Hyundai Vancouver,6250 ,TEU,71500 ,71786 ,United Kingdom,2010 ,9 ,Koyo Dock K.K.,Zodiac Maritime Agy
Container,MOL Gateway,5595 ,TEU,71429 ,59307 ,Liberia,2011 ,5 ,Hyundai Samho HI,Peter Dohle Schiff.
Container,MOL Guardian,5595 ,TEU,71416 ,59307 ,Liberia,2011 ,11 ,Hyundai Samho HI,Peter Dohle Schiff.
Container,MOL Garland,5595 ,TEU,71409 ,59307 ,Madeira,2011 ,6 ,Hyundai Samho HI,Peter Dohle Schiff.
Container,MOL Globe,5595 ,TEU,71407 ,59307 ,Hong Kong,2011 ,4 ,Hyundai Samho HI,Schulte Group
Container,Ensenada Express,5576 ,TEU,71376 ,68687 ,Liberia,2001 ,8 ,Koyo Dock K.K.,Costamare Shipping
Container,Chicago Bridge,5610 ,TEU,71376 ,68687 ,Panama,2001 ,10 ,Koyo Dock K.K.,K-Line
Container,Wan Hai 611,5610 ,TEU,71366 ,68687 ,Singapore,2001 ,7 ,Hyundai HI,Wan Hai Lines
Container,Wan Hai 162,5610 ,TEU,71366 ,68687 ,Singapore,2001 ,9 ,Hyundai HI,Wan Hai Lines
Container,James River Bridge,5610 ,TEU,71366 ,68687 ,Panama,2001 ,9 ,Hyundai HI,K-Line
Container,Akinada Bridge,5610 ,TEU,71366 ,68687 ,Panama,2001 ,11 ,Hyundai HI,Eurobulk Ltd.
Container,Chiswick Bridge,5610 ,TEU,71366 ,68687 ,Panama,2001 ,12 ,Hyundai HI,K-Line
Container,Tsing Ma Bridge,5608 ,TEU,71366 ,68687 ,Panama,2002 ,3 ,Hyundai HI,Osaka Asahi Kaiun
Container,Suez Canal Bridge,5608 ,TEU,71366 ,68687 ,Panama,2002 ,5 ,Hyundai HI,K-Line
Container,MOL Glide,5595 ,TEU,71339 ,59307 ,Hong Kong,2011 ,9 ,Hyundai Samho HI,Schulte Group
Container,George Washington Bridge,5624 ,TEU,71309 ,68570 ,Panama,2006 ,1 ,Hyundai HI,K-Line
Container,Greenwich Bridge,5624 ,TEU,71270 ,68570 ,Panama,2006 ,3 ,Hyundai HI,K-Line
Container,Glen Canyon Bridge,5624 ,TEU,71270 ,68570 ,Panama,2006 ,5 ,Hyundai HI,K-Line
Container,Guang Dong Bridge,5624 ,TEU,71270 ,68570 ,Panama,2006 ,8 ,Hyundai HI,K-Line
Container,Granville Bridge,5624 ,TEU,71270 ,68570 ,Panama,2006 ,9 ,Hyundai HI,Doun Kisen K.K.
Container,Monte Azul,5552 ,TEU,71256 ,69132 ,Madeira,2008 ,10 ,Daewoo-Mangalia,Hamburg-Sud
Container,Monte Alegre,5552 ,TEU,71256 ,69132 ,Germany,2009 ,1 ,Daewoo-Mangalia,Hamburg-Sud
Container,Monte Aconcagua,5552 ,TEU,71256 ,69132 ,Germany,2009 ,3 ,Daewoo-Mangalia,Hamburg-Sud
Container,MOL Grandeur,5595 ,TEU,70590 ,59307 ,Hong Kong,2011 ,6 ,Hyundai Samho HI,Schulte Group
Container,MOL Gratitude,5595 ,TEU,70590 ,59307 ,Hong Kong,2012 ,1 ,Hyundai Samho HI,Schulte Group
Container,MOL Genesis,5595 ,TEU,70590 ,59307 ,Liberia,2012 ,5 ,Hyundai Samho HI,Peter Dohle Schiff.
Container,MOL Growth,5595 ,TEU,70590 ,59307 ,Hong Kong,2012 ,6 ,Hyundai Samho HI,Schulte Group
Container,MOL Generosity,5595 ,TEU,70590 ,59307 ,Liberia,2012 ,7 ,Hyundai Samho HI,Peter Dohle Schiff.
Container,Hyundai Highness,5711 ,TEU,69900 ,64054 ,Panama,1996 ,11 ,Hyundai HI,Hyundai Group
Container,Conti Canberra,5618 ,TEU,69447 ,66278 ,Germany,1999 ,11 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Hanjin Copenhagen,5618 ,TEU,69447 ,66278 ,Germany,1999 ,12 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Hanjin Brussels,5618 ,TEU,69447 ,66278 ,Germany,2000 ,5 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Conti Stockholm,5618 ,TEU,69447 ,66278 ,Germany,2000 ,6 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Hanjin Ottawa,5618 ,TEU,69447 ,66278 ,Germany,2000 ,10 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,COSCO Felixstowe,5250 ,TEU,69285 ,65900 ,United Kingdom,2002 ,4 ,Nantong COSCO KHI,COSCO Group
Container,Lu He,5250 ,TEU,69285 ,65140 ,Panama,1997 ,1 ,Kawasaki HI Sakaide,COSCO Group
Container,Yue He,5446 ,TEU,69285 ,65140 ,Panama,1997 ,2 ,Kawasaki HI Sakaide,COSCO Group
Container,Zhong Yuan Qing Dao,5446 ,TEU,69285 ,65140 ,Peoples' Republic of China,1997 ,3 ,Kawasaki HI Sakaide,COSCO Group
Container,Wan He,5446 ,TEU,69285 ,65140 ,Panama,1997 ,7 ,Kawasaki HI Sakaide,COSCO Group
Container,Jing He,5446 ,TEU,69285 ,65140 ,Peoples' Republic of China,1997 ,9 ,Kawasaki HI Sakaide,COSCO Group
Container,Chuan He,5446 ,TEU,69285 ,65140 ,Peoples' Republic of China,1997 ,11 ,Kawasaki HI Sakaide,COSCO Group
Container,COSCO Singapore,5250 ,TEU,69207 ,65531 ,United Kingdom,2001 ,11 ,Kawasaki HI Sakaide,COSCO Group
Container,COSCO Rotterdam,5250 ,TEU,69207 ,65531 ,United Kingdom,2002 ,2 ,Kawasaki HI Sakaide,COSCO Group
Container,COSCO Hongkong,5250 ,TEU,69207 ,65531 ,United Kingdom,2002 ,3 ,Kawasaki HI Sakaide,COSCO Group
Container,COSCO Antwerp,5250 ,TEU,69192 ,65531 ,United Kingdom,2001 ,9 ,Nantong COSCO KHI,COSCO Group
Container,COSCO Shanghai,5250 ,TEU,69192 ,65531 ,United Kingdom,2001 ,7 ,Kawasaki HI Sakaide,COSCO Group
Container,COSCO Hamburg,5250 ,TEU,69192 ,65531 ,United Kingdom,2001 ,10 ,Kawasaki HI Sakaide,COSCO Group
Container,Xin Da Lian,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2003 ,2 ,Dalian New Yard,China Shipping Group
Container,Xin Tian Jin,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2003 ,6 ,Dalian New Yard,China Shipping Group
Container,Xin Lian Yun Gang,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2003 ,9 ,Dalian New Yard,China Shipping Group
Container,Xin Yan Tian,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2004 ,1 ,Dalian New Yard,China Shipping Group
Container,Xin Pu Dong,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2003 ,2 ,Hudong Zhonghua,China Shipping Group
Container,Xin Qing Dao,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2003 ,5 ,Hudong Zhonghua,China Shipping Group
Container,Xin Ning Bo,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2003 ,8 ,Hudong Zhonghua,China Shipping Group
Container,Xin Xia Men,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2004 ,2 ,Hudong Zhonghua,China Shipping Group
Container,Xin Chi Wan,5688 ,TEU,69023 ,66452 ,Peoples' Republic of China,2004 ,6 ,Hudong Zhonghua,China Shipping Group
Container,Xin Qin Huang Dao,5688 ,TEU,69023 ,66452 ,Peoples' Republic of China,2004 ,8 ,Hudong Zhonghua,China Shipping Group
Container,Xin Fu Zhou,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2004 ,9 ,Hudong Zhonghua,China Shipping Group
Container,Xin Yan Tai,5618 ,TEU,69023 ,66452 ,Peoples' Republic of China,2005 ,1 ,Hudong Zhonghua,China Shipping Group
Container,Xin Chang Shu,5688 ,TEU,69023 ,66452 ,Peoples' Republic of China,2005 ,7 ,Hudong Zhonghua,China Shipping Group
Container,Hanjin Rome,5308 ,TEU,68955 ,65469 ,South Korea,1998 ,8 ,Hanjin HI (Yeongdo),Hanjin Group
Container,YM Success,5548 ,TEU,68615 ,64254 ,Liberia,2004 ,7 ,CSBC (Kaohsiung),Yang Ming
Container,YM Wealth,5500 ,TEU,68615 ,64254 ,Liberia,2004 ,3 ,CSBC (Kaohsiung),Yang Ming
Container,YM Fountain,5500 ,TEU,68615 ,64254 ,Liberia,2004 ,6 ,CSBC (Kaohsiung),Yang Ming
Container,MSC Fortunate,5711 ,TEU,68537 ,64054 ,Panama,1996 ,9 ,Hyundai HI,Goldenport Holdgs.
Container,MSC General,5711 ,TEU,68537 ,64054 ,Panama,1996 ,9 ,Hyundai HI,Hyundai Group
Container,Rio Barrow,5551 ,TEU,68415 ,65059 ,Liberia,2001 ,1 ,Hyundai HI,MPC Group
Container,YM Cypress,5512 ,TEU,68413 ,64254 ,Liberia,2001 ,4 ,Hyundai HI,Yang Ming
Container,YM Green,5512 ,TEU,68413 ,64254 ,Liberia,2001 ,7 ,Hyundai HI,Yang Ming
Container,YM Cosmos,5512 ,TEU,68413 ,64254 ,Panama,2001 ,2 ,Hyundai HI,Yang Ming
Container,Freedom,5711 ,TEU,68363 ,64054 ,South Korea,1996 ,7 ,Hyundai HI,Hyundai Group
Container,MSC Samantha,5711 ,TEU,68363 ,64054 ,Panama,1996 ,5 ,Hyundai HI,Eastern Pacific Shpg
Container,MSC Katyayni,5711 ,TEU,68363 ,64054 ,Panama,1996 ,6 ,Hyundai HI,Zodiac Maritime Agy
Container,MSC Dymphna,5711 ,TEU,68363 ,64054 ,Panama,1996 ,7 ,Hyundai HI,Eastern Pacific Shpg
Container,YM Bamboo,5512 ,TEU,68303 ,64245 ,Liberia,2001 ,3 ,CSBC (Kaohsiung),Yang Ming
Container,YM Pine,5512 ,TEU,68303 ,64245 ,Liberia,2001 ,4 ,CSBC (Kaohsiung),Yang Ming
Container,YM Plum,5512 ,TEU,68280 ,64254 ,Panama,2000 ,9 ,Hyundai HI,Yang Ming
Container,YM Orchid,5512 ,TEU,68280 ,64254 ,Panama,2000 ,12 ,Hyundai HI,Yang Ming
Container,Hanjin Vienna,5744 ,TEU,68263 ,65918 ,Germany,2000 ,12 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Hanjin Geneva,5744 ,TEU,68263 ,65918 ,Germany,2001 ,1 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Conti Basel,5744 ,TEU,68252 ,65918 ,Madeira,2003 ,3 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Lisbon,5744 ,TEU,68252 ,65918 ,Madeira,2003 ,4 ,Hanjin HI (Yeongdo),NSB Niederelbe
Container,Conti Madrid,5744 ,TEU,68252 ,65918 ,Madeira,2003 ,6 ,Hanjin HI (Yeongdo),Gebab
Container,Tamina,5527 ,TEU,68228 ,66280 ,Liberia,2004 ,10 ,CSBC (Kaohsiung),Peter Dohle Schiff.
Container,Talassa,5527 ,TEU,68228 ,66280 ,Liberia,2005 ,2 ,CSBC (Kaohsiung),Peter Dohle Schiff.
Container,Tessa,5527 ,TEU,68228 ,66280 ,Liberia,2005 ,5 ,CSBC (Kaohsiung),Peter Dohle Schiff.
Container,Tabea,5527 ,TEU,68228 ,66280 ,Liberia,2006 ,2 ,CSBC (Kaohsiung),Peter Dohle Schiff.
Container,Allegoria,5527 ,TEU,68228 ,66280 ,Liberia,2006 ,4 ,CSBC (Kaohsiung),Peter Dohle Schiff.
Container,Chacabuco,5527 ,TEU,68228 ,66280 ,Liberia,2006 ,7 ,CSBC (Kaohsiung),Hapag-Lloyd
Container,MSC Vidhi,5762 ,TEU,68129 ,65900 ,Liberia,2001 ,10 ,Samsung HI,Fredriksen Group
Container,Rio Blackwater,5250 ,TEU,68122 ,65054 ,Liberia,2000 ,11 ,Hyundai HI,MPC Group
Container,Hanjin Helsinki,5447 ,TEU,68070 ,65131 ,Germany,2002 ,6 ,Hyundai HI,NSB Niederelbe
Container,APL Holland,5506 ,TEU,68049 ,65792 ,Singapore,2001 ,7 ,Samsung HI,Neptune Orient Lines
Container,Hanjin Gothenburg,5551 ,TEU,68045 ,67500 ,Germany,2002 ,9 ,Hyundai HI,NVA Norddeutsche
Container,Venezia,5447 ,TEU,68045 ,65131 ,Hong Kong,2001 ,12 ,Hyundai HI,Synergy Marine Ltd.
Container,Conti Taipei,5447 ,TEU,68045 ,65131 ,Germany,2002 ,2 ,Hyundai HI,NSB Niederelbe
Container,Chicago,5744 ,TEU,68037 ,65918 ,Madeira,2003 ,7 ,Hanjin HI (Yeongdo),Gebab
Container,E.R. Denmark,5762 ,TEU,68025 ,66300 ,Liberia,2002 ,6 ,Samsung HI,Blue Star Holding
Container,E.R. India,5762 ,TEU,68025 ,65792 ,Liberia,2002 ,4 ,Samsung HI,Blue Star Holding
Container,E.R. Sweden,5762 ,TEU,68024 ,65792 ,Liberia,2002 ,9 ,Samsung HI,Blue Star Holding
Container,E.R. Canada,5762 ,TEU,68024 ,65792 ,Liberia,2001 ,12 ,Samsung HI,Blue Star Holding
Container,Hyundai Confidence,5700 ,TEU,68020 ,64845 ,South Korea,2003 ,4 ,Hyundai HI,Hyundai Group
Container,APL Scotland,5506 ,TEU,68017 ,65792 ,Singapore,2001 ,6 ,Samsung HI,Neptune Orient Lines
Container,APL England,5506 ,TEU,67986 ,65792 ,Singapore,2001 ,2 ,Samsung HI,Neptune Orient Lines
Container,APL Belgium,5506 ,TEU,67966 ,65792 ,United States,2002 ,1 ,Samsung HI,Neptune Orient Lines
Container,HS Columbia,5551 ,TEU,67955 ,65131 ,Liberia,2001 ,10 ,Hyundai HI,Hansa Treuhand
Container,Fleur,5248 ,TEU,67902 ,66526 ,Liberia,2000 ,3 ,Aker MTW Werft,Technomar Shipping
Container,Ian H,5248 ,TEU,67902 ,66526 ,Liberia,2000 ,8 ,Aker MTW Werft,Technomar Shipping
Container,Tasman,5248 ,TEU,67902 ,66526 ,Marshall Islands,2000 ,1 ,Kv. Warnowwerft,Technomar Shipping
Container,Dimitris Y,5248 ,TEU,67902 ,66526 ,Liberia,2000 ,5 ,Kv. Warnowwerft,Technomar Shipping
Container,Nedlloyd Barentsz,5248 ,TEU,67902 ,66526 ,Netherlands,2000 ,9 ,Kv. Warnowwerft,A.P. Moller
Container,MSC Margarita,5762 ,TEU,67700 ,65900 ,Liberia,2002 ,3 ,Samsung HI,Fredriksen Group
Container,Wan Hai 601,5527 ,TEU,67680 ,66199 ,Singapore,2007 ,7 ,CSBC (Kaohsiung),Wan Hai Lines
Container,Wan Hai 602,5527 ,TEU,67680 ,66199 ,Singapore,2007 ,9 ,CSBC (Kaohsiung),Wan Hai Lines
Container,Wan Hai 603,5527 ,TEU,67680 ,66199 ,Singapore,2007 ,11 ,CSBC (Kaohsiung),Wan Hai Lines
Container,Japan,5344 ,TEU,67625 ,66046 ,Marshall Islands,1996 ,2 ,MHI Nagasaki,Technomar Shipping
Container,Britain,5344 ,TEU,67625 ,66046 ,Marshall Islands,1996 ,3 ,MHI Kobe,Technomar Shipping
Container,OOCL California,5344 ,TEU,67625 ,66046 ,Hong Kong,1995 ,8 ,MHI Nagasaki,Orient Overseas Intl
Container,OOCL America,5344 ,TEU,67625 ,66046 ,Hong Kong,1995 ,11 ,MHI Nagasaki,Orient Overseas Intl
Container,Box Hong Kong,5344 ,TEU,67625 ,66046 ,Liberia,1995 ,12 ,Samsung HI,Allseas Marine S. A.
Container,OOCL China,5344 ,TEU,67625 ,66046 ,Hong Kong,1996 ,3 ,Samsung HI,Allseas Marine S. A.
